Ardra Stoffel,410-75-7571,Colombia,252837,10/15/1994,Female,Divorced,5/28/2005,7/2/1982,Retired,Working,Product Management,3,Nariño
Randy Rhodes,726-49-4264,Saudi Arabia,,11/26/1989,Male,Divorced,8/28/2007,11/30/2008,Quit,On Leave,Marketing,6,Al Hufūf
Paton Alday,301-89-6901,Malaysia,55100,10/22/1991,Male,Single,2/22/2019,6/21/1998,Fired with cause,Working,Engineering,5,Kuala Lumpur
Tiffany Varvell,293-39-9607,Russia,184433,1/16/1961,Female,Divorced,7/26/2006,2/20/2004,Retired,Working,Product Management,6,Zapolyarnyy
Felicity Uccello,788-70-0026,Poland,85-980,1/2/1986,Female,Divorced,4/30/1983,7/29/1996,Fired with cause,Terminated,Research and Development,1,Bydgoszcz
Dee dee Sherland,462-18-7608,Indonesia,,11/7/1966,Female,Single,5/26/1986,10/30/1998,Career change,Working,Sales,3,Ciawi
Alica Siegertsz,141-36-3015,Russia,366404,8/18/1984,Female,Single,2/3/1978,9/6/2004,Retired,Terminated,Human Resources,7,Itum-Kali
Ginny Bernaciak,781-97-4873,Sweden,162 66,1/23/1978,Female,Married,2/11/1994,11/13/1999,Retired,Terminated,Research and Development,8,Vällingby
Titos Doig,597-75-5597,Venezuela,,10/2/1979,Male,Divorced,12/14/1990,5/1/1991,Retired,Working,Business Development,7,Mariara
Judd Kitcherside,566-41-3837,Portugal,3040-662,10/6/1980,Male,Married,4/29/1987,5/27/2003,Retired,Terminated,Research and Development,8,Carvalhais
Nicola Hovenden,560-02-7931,Czech Republic,341 92,8/11/1993,Male,Divorced,8/15/2006,10/20/1989,Career change,Terminated,Research and Development,1,Kašperské Hory
Linn Lightwood,854-17-9710,China,,7/23/1968,Female,Divorced,3/28/1988,7/8/2007,Career change,Working,Legal,7,Lindian
Cecelia Bartolomeoni,582-58-2433,Indonesia,,10/8/1964,Female,Married,4/2/2013,9/23/2009,Career change,On Leave,Research and Development,1,Bunut
Corene Senior,209-58-1950,Italy,98157,1/22/1971,Female,Divorced,4/19/1977,6/14/2005,Fired with cause,Working,Services,2,Messina
Devan Duffin,310-36-8468,Philippines,1375,12/12/1971,Female,Divorced,7/25/2003,2/11/1991,Retired,Working,Services,5,Silab
Odell Waddicor,281-50-7254,Morocco,,9/10/1969,Male,Single,9/13/2008,2/20/2013,Quit,Working,Engineering,1,Sidi Qacem
Sheba I'anson,751-90-9243,Chad,,5/9/1970,Female,Divorced,3/30/1993,4/14/2009,Retired,Working,Legal,10,Bitkine
Carlynne Bonhill,586-67-5387,China,,8/31/1979,Female,Married,1/27/2006,7/20/2011,Quit,Working,Business Development,6,Chenqing
Frankie Petel,781-47-8996,Portugal,2680-423,11/22/1981,Male,Divorced,4/10/2007,12/3/1978,Career change,Terminated,Business Development,9,Catujal Velho
Sheilakathryn Selley,302-75-2746,Bangladesh,2234,6/1/1975,Female,Married,6/16/1985,1/4/1997,Quit,Terminated,Human Resources,9,Gafargaon
Vinny Brydell,778-10-2588,Canada,V9P,10/30/1995,Female,Divorced,5/16/2019,3/9/2014,Quit,Terminated,Training,10,Parksville
Florrie Eginton,118-20-3487,Vietnam,,12/29/1986,Female,Divorced,2/8/2003,3/11/1987,Quit,Terminated,Business Development,4,Nhà Bàng
Berny Friedlos,325-73-0600,Indonesia,,9/16/1979,Female,Married,9/7/2007,9/10/2006,Quit,Terminated,Accounting,9,Temorlorong
Viviyan Tzuker,409-55-3445,China,,11/2/1974,Female,Divorced,5/16/2004,8/28/2013,Quit,On Leave,Business Development,10,Moyuan
Neils Vatcher,580-61-4796,Canada,J6A,10/23/1993,Male,Divorced,10/5/1985,1/31/1987,Retired,Terminated,Accounting,5,Little Current
Enrichetta Lohering,247-29-0237,Indonesia,,5/27/1989,Female,Single,2/1/1983,9/20/1992,Fired with cause,Working,Engineering,2,Padangtikar
Palmer McFayden,553-05-8127,Philippines,6001,2/3/1994,Male,Single,7/23/2006,5/17/1981,Career change,Terminated,Marketing,5,Sapu Padidu
Lorry Cescoti,373-01-2674,China,,3/26/1965,Female,Single,4/16/2011,1/13/1986,Retired,Terminated,Accounting,7,Zhijin
Mariquilla Miroy,492-11-0527,China,,7/24/1976,Female,Divorced,5/20/1994,1/19/2016,Career change,Terminated,Legal,10,Aimin
Adelind Laydel,867-96-3177,Vietnam,,7/17/1963,Female,Single,1/23/2018,11/15/1995,Quit,On Leave,Support,5,Vũ Quang
Eb Dulton,253-01-3770,Lesotho,,11/1/1978,Male,Married,10/24/1992,2/2/1979,Career change,Terminated,Training,9,Maputsoe
Janifer Esmead,793-28-0391,Brazil,77895-000,12/21/1964,Female,Single,2/19/1992,3/4/2002,Retired,Working,Training,3,Nazaré
Evie Weavers,179-08-5911,Philippines,9508,10/29/1968,Female,Single,4/18/2014,5/23/1990,Career change,Terminated,Business Development,4,Guinsang-an
Robin Margrie,236-55-9694,South Africa,9940,2/21/1969,Female,Married,9/29/1996,1/7/2000,Fired with cause,On Leave,Legal,6,Dewetsdorp
Jack Kynforth,568-13-2000,China,,12/4/1990,Male,Married,3/4/1997,5/11/2014,Quit,Terminated,Research and Development,4,Bangluo
Genevra Swiffan,151-71-8757,Italy,20147,3/13/1969,Female,Single,3/1/1991,3/29/2007,Career change,Working,Legal,5,Milano
Judi Attride,147-58-9254,China,,2/4/1999,Female,Married,7/15/2015,10/16/1998,Quit,Terminated,Accounting,7,Xiongguan
Haleigh Ponceford,616-43-3098,Mexico,30479,7/3/1972,Male,Single,7/26/2006,7/3/2012,Retired,Terminated,Research and Development,2,Las Flores
Maria Swanston,392-23-4653,Mexico,52060,6/8/1984,Female,Married,4/12/2003,3/2/1980,Quit,Terminated,Research and Development,10,San Antonio
Katey Naptine,770-35-9195,China,,1/8/1987,Female,Married,8/9/1998,2/22/1987,Retired,Working,Research and Development,5,Yong’an
Rollins Diack,723-71-1369,Philippines,5504,5/22/1962,Male,Single,7/20/2006,3/25/2005,Fired with cause,On Leave,Research and Development,10,Bonga
Tally Savoury,383-24-7756,Philippines,7004,7/2/1970,Male,Married,7/4/1985,5/3/2007,Fired with cause,On Leave,Training,9,Naga
