Rebbecca Pottberry,485-53-1707,Japan,426-0061,9/27/1976,Female,Single,6/19/2008,7/17/2009,Fired with cause,Terminated,Marketing,3,Tanuma
Rakel Durbann,435-08-0520,Finland,30421,10/12/1965,Female,Single,3/18/1983,9/24/1999,Career change,On Leave,Support,7,Forssa
Milly Pariso,251-81-8916,China,,6/23/1977,Female,Divorced,2/19/1998,11/12/1982,Quit,Working,Legal,2,Darya Boyi
Anson Stoddard,413-07-4346,Italy,20158,12/14/1961,Male,Divorced,12/12/2009,1/27/2001,Retired,On Leave,Business Development,8,Milano
Umeko Staley,704-85-5794,Canada,G6B,4/10/1970,Female,Single,8/14/1986,5/19/2004,Retired,Working,Sales,10,Lac-Mégantic
Bran Tippetts,511-45-0311,Indonesia,,5/16/1963,Male,Married,4/24/2014,8/19/1989,Career change,On Leave,Human Resources,8,Tuatuka
Harry O'Ruane,815-41-6044,Kenya,,8/31/1960,Male,Divorced,5/27/2008,9/24/1992,Quit,Terminated,Business Development,2,Kilifi
Tommie Farnie,622-90-8000,Portugal,7400-014,9/6/1966,Female,Married,7/29/2012,7/6/1980,Career change,On Leave,Accounting,1,Galveias
Malanie Behagg,107-10-6632,Japan,620-1445,5/10/1985,Female,Divorced,8/12/2006,2/27/1985,Career change,Working,Support,9,Fukuchiyama
Bobine Shackell,117-55-7030,Iran,,4/12/1992,Female,Married,9/29/2009,12/20/2011,Fired with cause,Working,Research and Development,3,‘Alīābād-e Katūl
Karee Le Moucheux,629-42-8305,China,,12/1/1971,Female,Single,8/13/2007,4/19/1978,Career change,On Leave,Support,3,Jianzhatan
Elvyn Souley,771-96-1671,China,,4/10/1973,Male,Married,6/24/1987,6/19/2015,Retired,On Leave,Engineering,5,Hewan
Nanon Measen,698-87-1714,Russia,385274,7/1/1983,Female,Single,5/19/2016,6/14/2006,Quit,On Leave,Training,3,Starokorsunskaya
Sasha Ivancevic,750-74-8339,Costa Rica,70502,3/18/1971,Male,Married,2/19/2007,4/3/1988,Fired with cause,On Leave,Accounting,2,Batán
Gabbey Marke,489-58-1944,Portugal,2350-323,5/5/1979,Female,Married,2/9/1986,10/21/1979,Fired with cause,Working,Services,7,Riachos
Idell Meller,882-13-9769,China,,8/24/1957,Female,Single,4/23/2000,5/26/2000,Retired,On Leave,Training,10,Huitang
Abbott Bunker,636-78-7534,Yemen,,3/18/1992,Male,Married,5/4/1995,12/25/1999,Fired with cause,On Leave,Sales,8,Ḩarīb
Vincenz Kelcher,485-89-4989,Greece,,6/5/1980,Male,Married,1/17/1988,7/15/2003,Fired with cause,On Leave,Support,9,Gastoúni
Rafe Judron,337-17-2764,Indonesia,,12/30/1970,Male,Married,7/9/1995,4/8/2008,Fired with cause,On Leave,Marketing,7,Kanginan
Winifield Knotton,236-26-9326,France,37922 CEDEX 9,9/16/1999,Male,Divorced,6/21/2010,11/21/2008,Fired with cause,Working,Business Development,9,Tours
Kassey Shoard,323-07-9391,Czech Republic,398 06,2/16/2000,Female,Single,1/22/1996,7/28/1981,Career change,Working,Legal,10,Mirovice
Norah Lory,388-64-9303,Brazil,17290-000,4/12/1965,Female,Married,8/10/2014,11/26/2001,Quit,On Leave,Training,8,Macatuba
Marget Kadwallider,456-73-0484,Iraq,,4/21/1965,Female,Divorced,9/7/2014,4/16/2004,Career change,On Leave,Sales,6,Kirkuk
Karlen Lomax,277-75-5603,Greece,,8/6/1959,Female,Single,8/17/1983,5/16/1986,Retired,On Leave,Legal,4,Krokeaí
Burty Billanie,134-83-1127,Vietnam,,2/13/1998,Male,Single,4/11/2012,1/9/2015,Career change,On Leave,Marketing,5,Tân Kỳ
Jackelyn Bumphrey,403-93-7794,China,,10/23/1986,Female,Single,2/17/2012,10/21/2008,Career change,Terminated,Marketing,2,Qümong
Enrichetta Ferre,275-07-2295,Philippines,4211,7/21/1970,Female,Married,1/19/1979,7/13/2015,Quit,On Leave,Support,9,Matingain
Phaidra Herity,557-02-2815,Argentina,5972,9/30/1990,Female,Single,3/18/1988,3/20/1990,Retired,On Leave,Accounting,9,Río Segundo
Jewelle Anand,892-91-6400,Peru,,8/1/1970,Female,Divorced,4/25/1989,2/12/1981,Career change,On Leave,Research and Development,10,Lampa
Cthrine Anfossi,811-58-8070,Brazil,18800-000,3/23/1982,Female,Single,1/8/2001,3/8/1992,Quit,Working,Accounting,4,Piraju
Morton Coton,763-04-3340,Czech Republic,735 35,4/1/1980,Male,Divorced,10/15/2010,4/18/1984,Fired with cause,On Leave,Accounting,2,Horní Suchá
Mehetabel Ruprecht,647-03-8712,Ukraine,,11/22/1993,Female,Divorced,3/29/1989,9/16/2002,Retired,On Leave,Human Resources,2,Pomichna
Brenna Sizzey,898-03-8657,Greece,,4/25/1960,Female,Divorced,10/30/1997,12/3/2017,Fired with cause,Terminated,Business Development,1,Skotoússa
Everard Stukings,474-15-1873,Russia,369227,2/3/1989,Male,Divorced,6/16/2018,9/14/2017,Fired with cause,On Leave,Legal,10,Zelenchukskaya
Shauna Roser,829-84-4497,China,,6/20/1962,Female,Single,9/16/1997,5/17/2007,Fired with cause,Terminated,Marketing,4,Changping
Petr Triggle,108-29-9269,Netherlands,2604,12/30/1997,Male,Married,6/11/1981,1/9/1983,Fired with cause,Working,Business Development,3,Delft
Vania Scotland,619-82-6859,Colombia,132527,4/3/1999,Female,Married,12/21/2015,6/22/2014,Quit,On Leave,Product Management,8,Magangué
Tildy Pfiffer,512-16-7545,Brazil,18150-000,8/30/1974,Female,Single,2/23/2007,7/1/1986,Retired,On Leave,Engineering,10,Ibiúna
Errick Croan,528-53-9554,Uzbekistan,,2/16/1976,Male,Divorced,10/15/1985,6/23/1979,Career change,On Leave,Legal,8,Chust Shahri
Amalee Son,798-70-7925,Syria,,7/27/1965,Female,Married,1/14/2006,10/16/1977,Career change,Terminated,Accounting,9,Dārayyā
Cletus MacCarter,849-86-5198,Philippines,5603,7/14/1956,Male,Divorced,9/2/2005,7/3/1984,Fired with cause,Terminated,Support,3,Dagupan
Ashlen Stroban,421-90-8120,Belarus,,5/21/1994,Female,Single,5/12/2004,6/23/2012,Retired,On Leave,Human Resources,9,Aktsyabrski
Evan Ritson,479-66-7245,Philippines,8609,7/10/1987,Male,Divorced,8/21/1983,4/1/1989,Retired,Terminated,Accounting,4,Kitcharao
Carleen Buxy,562-22-1877,Kosovo,,10/10/1978,Female,Married,12/28/2007,3/29/1983,Quit,Working,Accounting,10,Dranoc
Frants Bratcher,844-19-2953,Ukraine,,10/3/1993,Male,Married,7/25/1991,6/30/2017,Career change,Working,Research and Development,7,Voyinka
Jarvis Le Floch,611-89-1302,Indonesia,,9/15/1988,Male,Married,12/25/2000,12/3/1976,Retired,On Leave,Support,8,Lamatuka
Antone McNally,777-88-4380,China,,11/4/1993,Male,Divorced,3/12/2011,6/7/1999,Retired,Terminated,Training,3,Tianmuhu
Wadsworth Arnholdt,656-59-2967,Portugal,7900-551,10/18/1959,Male,Married,6/13/2014,3/30/1985,Career change,Working,Services,3,Ferreira do Alentejo
Camile Swanne,766-07-6584,Russia,352265,9/19/1965,Female,Married,7/12/2016,7/18/2017,Fired with cause,Working,Accounting,2,Spokoynaya
