Jarrett Glen,241-39-7251,Hungary,1111,7/23/1987,Male,Single,1/27/1996,8/6/1994,Retired,On Leave,Legal,6,Budapest
Lisette Eul,129-33-1844,United States,31136,3/18/1964,Female,Divorced,3/16/2004,2/14/1980,Retired,Working,Services,7,Atlanta
Dud Bartaloni,600-40-6439,China,,8/31/1964,Male,Divorced,5/15/1996,5/21/1981,Retired,Terminated,Accounting,4,Daji
Winifield MacGebenay,497-42-9860,Guadeloupe,97159 CEDEX,8/28/1992,Male,Single,1/18/1985,6/1/2012,Career change,Terminated,Support,10,Pointe-à-Pitre
Sean Ruddock,199-59-5125,Brazil,95555-000,10/22/1976,Male,Married,10/6/2003,11/8/1981,Fired with cause,On Leave,Engineering,2,Capão da Canoa
Robin Wimbury,222-36-1562,Albania,,5/6/1973,Male,Married,12/26/1989,12/25/1986,Quit,Terminated,Services,9,Dushk
Andris Spain,588-47-4603,Saint Lucia,,10/24/1977,Male,Single,4/20/1982,2/24/2010,Retired,On Leave,Product Management,1,Bisée
Horton Von Hindenburg,424-60-4315,Philippines,4903,9/25/1966,Male,Divorced,8/21/1985,3/20/2012,Fired with cause,Working,Accounting,6,Torrijos
Doroteya Pilmoor,815-06-5504,Sweden,826 86,3/13/1985,Female,Single,1/10/1988,6/16/1983,Retired,Working,Support,4,Söderhamn
Leigha Vasyatkin,622-38-0819,Philippines,5301,6/25/1999,Female,Married,7/10/2015,4/30/1989,Retired,Terminated,Marketing,3,Irahuan
Vidovik Antoszewski,415-09-6908,China,,10/3/1985,Male,Divorced,12/13/1978,8/12/1985,Retired,Terminated,Human Resources,5,Jiebu
Faith Halifax,328-20-0857,Poland,38-610,11/23/1978,Female,Divorced,3/31/2000,6/29/1998,Retired,On Leave,Legal,5,Polańczyk
Frants Grundy,435-54-2386,China,,5/2/1991,Male,Single,5/29/2011,6/9/1981,Quit,Working,Human Resources,9,Zhuji
Erin Pendergast,575-15-6490,Philippines,6052,2/9/1997,Female,Single,1/3/2002,5/12/2011,Career change,Terminated,Research and Development,3,Patao
Olly Darnbrook,163-68-2106,China,,8/31/1982,Female,Single,4/10/1978,2/16/1993,Fired with cause,Working,Legal,9,Fengcheng
Brien Hammelberg,656-13-1411,China,,7/8/1959,Male,Divorced,9/20/1985,5/26/2002,Retired,On Leave,Legal,4,Tongle
Melessa Jura,723-81-5206,Poland,34-142,11/15/1994,Female,Single,6/22/2010,1/31/2006,Fired with cause,Working,Engineering,10,Leńcze
Laurianne Joss,619-62-7088,Finland,79601,8/4/1992,Female,Married,1/22/2014,7/22/1985,Career change,Working,Legal,4,Joroinen
Richmound Haddleston,372-02-7206,United Kingdom,PH43,7/10/1999,Male,Married,11/16/2011,12/18/2003,Quit,Working,Research and Development,5,Kinloch
Penelope Wrates,313-39-0430,Colombia,734007,10/3/1992,Female,Married,8/17/1992,6/23/1987,Fired with cause,Terminated,Product Management,9,Melgar
