Tiphani Hoyle,605-13-8260,Bangladesh,3109,3/5/1978,Female,Divorced,4/25/2003,5/20/1978,Retired,On Leave,Accounting,2,Sylhet
Fulton Magner,424-03-2441,China,,9/22/1956,Male,Married,2/20/1989,3/26/1993,Fired with cause,Terminated,Product Management,10,Chashan
Teodor O'Fallowne,881-80-9028,Portugal,4485-048,3/20/1977,Male,Single,12/20/1983,9/18/2012,Career change,On Leave,Product Management,3,Vairão
Ellissa Rival,768-58-1438,France,59049 CEDEX,7/5/1970,Female,Single,3/7/1980,11/9/1985,Career change,On Leave,Services,9,Lille
Ardene Briand,797-83-4347,China,,2/19/1978,Female,Divorced,8/5/1998,5/15/2005,Career change,On Leave,Services,7,Xianglan
Mirna Wavell,674-24-2512,China,,4/18/1984,Female,Divorced,5/1/1999,3/11/2013,Quit,On Leave,Legal,2,Danjiangkou
Johan Van der Hoeven,874-26-3419,Russia,456664,1/28/1967,Male,Married,9/1/1995,3/21/2014,Fired with cause,Terminated,Legal,4,Kanashevo
Faulkner Postians,113-96-0151,China,,8/1/1984,Male,Single,8/25/1994,10/24/1985,Career change,Terminated,Legal,6,Xingren
Kimberly Summerley,550-85-1229,Russia,249884,12/20/1995,Female,Married,9/19/2002,11/16/1981,Quit,Terminated,Product Management,2,Maloyaroslavets
Matthias Worster,146-01-9183,Venezuela,,3/7/1978,Male,Single,11/23/1991,3/10/2012,Career change,On Leave,Product Management,2,Mirimire
Blair Saggers,656-98-7407,Indonesia,,9/6/1986,Female,Married,10/22/1976,8/24/2004,Retired,Terminated,Services,6,Allealle
Zeke Delooze,221-26-8613,Indonesia,,10/22/1990,Male,Single,12/2/2016,10/8/2018,Fired with cause,On Leave,Research and Development,10,Sukawening
Karolina Dawby,738-83-3364,Philippines,4807,12/15/1972,Female,Single,8/17/2003,3/22/1983,Quit,Terminated,Marketing,2,Platagata
Orion Bragger,150-95-6683,Japan,300-0836,8/23/1965,Male,Married,9/24/1988,7/15/1993,Quit,Working,Marketing,1,Karasuyama
Sarah Haydon,601-24-0471,China,,6/18/1986,Female,Married,5/21/1993,10/8/2000,Retired,On Leave,Product Management,10,Ezhou
Winni Francis,221-97-4947,Ukraine,,3/10/1987,Female,Divorced,4/24/1995,3/23/2014,Career change,Working,Training,9,Strohonivka
Val Keenlyside,243-15-9903,China,,10/27/1975,Female,Divorced,12/1/1991,5/25/2015,Quit,On Leave,Human Resources,3,Huilong
