Man Inglesent,763-22-5164,Georgia,,12/4/1981,Male,Single,3/16/1979,8/21/2013,Fired with cause,Working,Engineering,2,Gudauta
Kasper Mazdon,338-06-5164,China,,10/16/1985,Male,Single,7/10/2012,1/29/1978,Fired with cause,Terminated,Research and Development,2,Changting
Rosette Wilby,757-38-1355,Portugal,6090-014,4/20/1992,Female,Married,1/21/1982,5/11/1988,Quit,Working,Sales,3,Águas
Stavros Calver,141-99-3189,Sweden,612 37,9/21/1958,Male,Divorced,7/12/1983,2/7/2004,Quit,Terminated,Human Resources,6,Finspång
Florentia Stook,247-51-2800,Bangladesh,2234,9/11/1972,Female,Married,9/13/1977,9/15/1983,Fired with cause,Terminated,Legal,1,Gafargaon
Garey Gwynn,826-87-5074,Croatia,53260,1/25/1962,Male,Divorced,6/3/2005,8/18/1993,Fired with cause,Working,Support,8,Brinje
Wendell Eldredge,233-95-8599,Senegal,,11/22/1996,Male,Married,2/20/2014,10/28/2004,Career change,On Leave,Training,10,Ziguinchor
Sena Stolting,671-32-4379,Canada,N2L,8/6/1956,Female,Divorced,11/23/2003,7/5/1992,Fired with cause,Working,Business Development,2,Labelle
Gratiana Giriardelli,820-77-1273,Ukraine,,5/22/1968,Female,Divorced,10/8/2003,10/8/1989,Fired with cause,Working,Legal,9,Tsibulev
Shurlock Watts,613-62-7539,Yemen,,9/11/1990,Male,Single,12/31/2016,1/31/2016,Quit,On Leave,Business Development,7,Al Jabīn
Ware Dunnaway,582-71-8183,China,,3/10/1980,Male,Single,8/30/2015,1/20/2013,Career change,Working,Product Management,1,Luohe
Matias Upcraft,292-50-2650,France,59034 CEDEX,9/5/1968,Male,Divorced,8/26/2004,1/13/1978,Career change,Terminated,Accounting,1,Lille
Marice Weeds,556-27-3621,Portugal,4485-048,2/4/1971,Female,Married,6/25/1976,12/17/2012,Retired,Terminated,Services,10,Vairão
Bank Donoghue,706-20-6269,China,,3/26/1958,Male,Divorced,6/19/1998,11/12/2005,Retired,Working,Services,10,Mayang
Hedda Caldwell,743-27-5386,China,,12/20/1958,Female,Single,3/14/1979,9/11/2004,Quit,Working,Human Resources,2,Gangkoujie
Wald Impy,718-46-6693,Sweden,681 54,6/11/1956,Male,Divorced,7/16/2017,1/30/2014,Retired,On Leave,Sales,2,Kristinehamn
Cynthy Kinig,571-66-1219,Sweden,112 60,3/16/1965,Female,Divorced,10/7/1987,2/14/1982,Quit,Working,Research and Development,6,Stockholm
Lew Swinburne,708-11-7795,Benin,,3/19/1977,Male,Divorced,11/10/1989,7/13/1978,Career change,On Leave,Training,4,Bétérou
Christophe Gehrels,169-06-1540,Portugal,2510-037,7/10/1969,Male,Single,3/1/1980,11/29/1982,Fired with cause,Working,Accounting,5,Óbidos
Tracy Hove,177-78-5350,Poland,23-412,3/4/1963,Male,Married,10/1/2014,3/15/2013,Retired,On Leave,Engineering,1,Łukowa
Jillayne Pedron,638-55-4315,Sweden,572 32,8/26/1971,Female,Married,3/31/2012,10/9/2009,Career change,Working,Legal,9,Oskarshamn
Yvor Coalbran,451-21-2294,Indonesia,,6/17/1979,Male,Married,6/9/2004,7/16/1999,Fired with cause,Working,Sales,9,Taen Tengah
Cortney Paolotto,765-20-0940,Brazil,62880-000,10/29/1973,Female,Divorced,10/17/1991,6/16/1992,Career change,Working,Legal,9,Horizonte
Baron Kennedy,600-92-0622,Philippines,3318,11/8/1999,Male,Divorced,12/27/2009,11/28/2013,Fired with cause,Working,Support,5,Pagsabangan
