Babita Treven,612-92-0020,Indonesia,,5/7/1960,Female,Divorced,6/16/1997,9/10/2015,Quit,Working,Product Management,2,Cikarang
Chet Carcass,428-86-0240,China,,11/14/1970,Male,Divorced,3/30/1993,2/19/1994,Quit,Working,Support,6,Yangzi
Jodie Poytheras,605-82-4276,China,,4/22/1987,Female,Divorced,10/25/1997,11/1/1981,Quit,Working,Accounting,7,Beima
Ozzy Gritsunov,745-54-1509,China,,2/15/1959,Male,Divorced,7/15/2016,3/14/1991,Fired with cause,On Leave,Support,5,Aguitu
Virginia Truitt,705-65-8522,Poland,62-230,2/21/1989,Female,Divorced,1/29/2009,12/17/2007,Quit,On Leave,Marketing,4,Witkowo
Lionello Rosel,328-79-0682,Slovenia,6333,7/27/1985,Male,Married,10/8/2018,2/19/2006,Retired,On Leave,Accounting,1,Lucija
Bendite Ringe,819-06-8076,Guatemala,04008,1/19/1957,Female,Married,12/22/2007,4/20/1979,Career change,Working,Training,6,Pochuta
Scarlet Clopton,501-90-5552,Argentina,4618,1/9/1963,Female,Single,10/10/2011,1/16/1979,Retired,On Leave,Product Management,6,El Colorado
Kaitlynn Batham,468-80-0878,Malaysia,88861,10/31/1970,Female,Divorced,7/23/1979,4/29/1978,Fired with cause,Terminated,Accounting,1,Kota Kinabalu
Becky Sallery,605-91-9952,Indonesia,,1/18/1961,Female,Divorced,4/19/1977,7/7/2015,Quit,Terminated,Human Resources,5,Kurungannyawa
Mollie O'Neill,593-38-3698,Russia,361624,5/17/1984,Female,Married,1/14/2006,1/8/1979,Retired,Working,Sales,8,Tyrnyauz
Kevon Meardon,685-77-6825,Israel,,10/24/1994,Male,Single,6/9/1979,11/9/1977,Career change,Working,Support,6,Even Yehuda
Maisey Jozwik,436-77-4145,Indonesia,,12/14/1967,Female,Married,8/28/1982,4/19/1983,Quit,Working,Product Management,2,Ringinagung
Zsazsa Epperson,698-52-6750,Brazil,14000-000,10/4/1993,Female,Divorced,9/25/2015,4/9/1994,Career change,On Leave,Training,10,Ribeirão Preto
Liam Griston,369-39-8427,China,,5/21/1985,Male,Married,9/26/1997,5/17/1992,Career change,Terminated,Research and Development,5,Huangpu
Storm Jorg,602-81-0087,Moldova,MD-5840,1/9/1977,Female,Married,11/11/2011,6/20/2001,Retired,Terminated,Human Resources,4,Mîndreşti
Gregoor Heyward,290-12-0364,Philippines,3107,11/12/1962,Male,Married,3/26/1991,5/31/1977,Quit,Working,Product Management,5,Laya
Marya Lowdham,216-82-7539,Russia,182170,6/10/1990,Female,Single,5/18/1985,9/7/2007,Career change,Terminated,Engineering,2,Glotovka
Felike Charnley,801-98-9875,Canada,N3S,9/30/1991,Male,Married,12/24/2007,4/10/1980,Retired,Terminated,Business Development,10,Outlook
