Sari Muck,798-15-1068,Indonesia,,5/1/1968,Female,Married,12/4/1977,6/4/1997,Career change,Working,Research and Development,10,Pangalangan
Maurits Matyugin,755-86-3442,Czech Republic,345 35,10/12/1979,Male,Married,3/26/1977,4/17/1992,Career change,Terminated,Marketing,9,Postřekov
Caitrin Bryenton,802-79-0646,Sweden,922 81,8/31/1969,Female,Single,8/20/1983,8/25/2011,Retired,Terminated,Legal,6,Vindeln
Janie Harewood,317-93-8164,Ethiopia,,10/4/1982,Female,Divorced,4/26/2002,6/20/2002,Fired with cause,Terminated,Human Resources,8,Shambu
Daffy Petyakov,591-29-4088,Mexico,85936,7/12/1961,Female,Divorced,12/31/2003,3/28/1984,Career change,Working,Engineering,6,Fovissste
Nan Fossett,266-60-5043,China,,10/31/1966,Female,Divorced,10/21/1981,11/4/2011,Quit,Working,Accounting,4,Anfu
Analiese Vaudin,891-21-5778,Cuba,,4/19/1971,Female,Divorced,10/7/2003,4/5/2016,Fired with cause,Working,Engineering,5,Pedro Betancourt
Ilyse Vasin,448-72-0202,China,,12/2/1974,Female,Single,6/4/2016,6/22/2012,Fired with cause,Terminated,Support,6,Xinshi
Jessee Giovani,503-02-4304,Nigeria,,2/13/1977,Male,Divorced,12/31/2012,1/6/2011,Career change,Terminated,Services,7,Igboho
Glyn McKevany,702-64-5020,Russia,307350,5/23/1992,Male,Divorced,4/12/2009,3/13/1994,Fired with cause,On Leave,Business Development,7,Pervomaysk
Enoch Pointon,216-29-9766,China,,4/21/1974,Male,Married,1/23/2012,3/18/1989,Fired with cause,On Leave,Research and Development,2,Ordos
Bruno Leech,452-65-4067,New Zealand,2110,12/11/1979,Male,Married,12/29/1985,11/9/2011,Quit,On Leave,Business Development,4,Red Hill
Klarrisa Gazzard,129-26-6502,Sweden,283 31,8/20/1995,Female,Divorced,3/12/2005,5/29/1980,Career change,Terminated,Support,10,Osby
Clair Bulman,369-97-9085,Madagascar,,8/25/1968,Male,Married,7/10/1987,1/4/1991,Retired,Terminated,Marketing,2,Amboanjo
Rriocard Serchwell,882-71-6607,Guatemala,08006,11/4/1959,Male,Married,3/8/2011,1/16/2008,Retired,Terminated,Engineering,1,Santa María Chiquimula
Dyana Ormerod,291-80-3594,Mexico,41800,10/7/1975,Female,Single,6/30/2016,4/2/1978,Retired,On Leave,Services,4,Benito Juarez
Madelene Setchell,289-39-0001,Portugal,2955-004,1/20/1962,Female,Divorced,1/13/1983,11/17/1997,Career change,Terminated,Research and Development,1,Pinhal Novo
Tamarah Longthorne,320-17-2234,Indonesia,,11/8/1985,Female,Married,9/16/1985,12/23/1977,Career change,Working,Human Resources,7,Sukarara Utara
Marget Forsyde,844-35-2622,China,,5/16/1963,Female,Married,11/8/1992,7/27/2016,Retired,On Leave,Product Management,9,Daweishan
Carroll Dumphrey,426-70-6784,Philippines,8603,3/20/2000,Male,Married,3/31/1980,11/1/2015,Fired with cause,Working,Sales,5,Bacag
Paco Mulran,454-61-7136,Indonesia,,11/24/1989,Male,Single,8/15/2016,10/29/2011,Career change,Working,Product Management,5,Jambubol
Frederick Mansion,160-52-3989,Peru,,2/4/1996,Male,Single,4/30/1979,6/27/2010,Career change,Working,Marketing,3,Independencia
Madelaine Antonsson,117-56-9549,Indonesia,,2/13/1969,Female,Married,7/19/1985,4/6/2004,Fired with cause,Terminated,Product Management,3,Luan Balu
Laetitia Woodberry,267-30-0484,Sweden,862 95,4/14/1981,Female,Single,1/24/1992,5/25/2003,Fired with cause,Working,Services,7,Njurunda
Byran Drinkwater,211-84-3922,Philippines,1413,9/14/1993,Male,Single,3/5/1979,5/17/1990,Quit,Working,Business Development,3,Naagas
Lark Laible,209-57-8723,Sri Lanka,11830,8/28/1987,Female,Married,6/27/1983,11/20/2000,Retired,Terminated,Marketing,2,Peliyagoda
Roseanne Sayse,334-19-2366,France,68004 CEDEX,7/14/1966,Female,Married,5/7/2008,7/7/2013,Retired,Terminated,Support,1,Colmar
Fancy Minucci,241-68-2541,Indonesia,,12/6/1972,Female,Divorced,2/10/1980,10/12/1985,Quit,Working,Training,8,Pelem
Lynnea Tremontana,844-48-6789,Sweden,745 33,2/1/1977,Female,Single,12/21/2010,12/3/1981,Quit,Working,Business Development,4,Enköping
Christoffer Sedger,876-58-2452,China,,5/16/1992,Male,Married,4/30/1998,9/17/1994,Fired with cause,Working,Human Resources,8,Huangji
Harrison Busk,231-48-5851,Peru,,10/12/1967,Male,Divorced,9/28/2009,8/13/1986,Career change,Working,Human Resources,10,Chao
Pearce McCurtin,731-35-0253,Saudi Arabia,,3/19/1976,Male,Single,12/26/1995,6/24/2008,Quit,Terminated,Research and Development,10,Al Jumūm
Salvatore Matkin,138-46-8992,Iran,,10/4/1973,Male,Married,6/27/1981,10/3/1987,Quit,On Leave,Research and Development,3,Mīāndoāb
Richy Haistwell,727-14-0532,Poland,32-064,6/22/1979,Male,Divorced,1/25/1986,6/7/1995,Quit,Terminated,Business Development,10,Mników
Boy Redding,818-60-9761,China,,10/27/1995,Male,Married,4/13/2003,11/6/2008,Quit,Terminated,Services,4,Suhong
Hedwiga Muckloe,820-37-2290,Greece,,8/28/1966,Female,Divorced,8/14/1992,10/4/2009,Quit,Terminated,Legal,1,Eloúnda
Raquela Muncey,184-15-1012,Argentina,4653,4/12/1991,Female,Divorced,11/15/1980,10/10/2018,Career change,Terminated,Support,2,Cerrillos
Tana Blaxley,652-49-9661,Brazil,28930-000,5/20/1970,Female,Married,8/16/1978,12/14/2001,Quit,Terminated,Marketing,1,Arraial do Cabo
Cookie Bixley,788-25-1837,France,12020 CEDEX 9,12/23/1990,Female,Married,5/16/2009,11/11/1993,Career change,Terminated,Product Management,4,Rodez
Tabatha Barkas,520-88-8801,Costa Rica,10303,1/9/1995,Female,Married,5/21/1981,4/12/2017,Retired,Working,Human Resources,4,San Juan de Dios
Joshua Dukelow,892-12-7022,Brazil,86390-000,12/15/1965,Male,Divorced,9/16/1980,4/9/1978,Retired,On Leave,Legal,9,Cambará
Konstanze Knowles,328-60-3784,Indonesia,,3/29/1978,Female,Married,5/1/2016,8/4/2018,Quit,Terminated,Accounting,9,Batuna Satu
Hyacintha Housecroft,867-19-4747,Portugal,4765-135,7/9/1979,Female,Divorced,5/1/2008,1/6/2010,Retired,Working,Training,1,Pedome
Barnie Davidge,519-96-4144,Syria,,6/12/1986,Male,Single,3/31/2009,6/14/1984,Career change,Terminated,Accounting,5,Al Karāmah
