Artie Garwill,210-37-9939,Ethiopia,,3/29/1986,Male,Single,9/13/1992,7/14/2016,Career change,Terminated,Human Resources,2,Debre Tabor
Valma Ecclesall,257-64-3131,Ukraine,,12/16/1970,Female,Married,2/5/2019,5/23/2013,Career change,Terminated,Human Resources,5,Zaliznychne
Rem Dammarell,307-34-6183,China,,9/20/1968,Male,Single,1/6/1987,3/16/2003,Quit,On Leave,Human Resources,4,Hemudu
Haywood Ca,787-35-5138,Cuba,,5/27/1980,Male,Divorced,3/8/2019,3/23/1987,Retired,Working,Services,1,Morón
Sammy Rattrie,851-12-5024,Indonesia,,2/11/1993,Male,Divorced,8/23/1982,3/23/1986,Fired with cause,Working,Training,9,Ambian
Jude Imesson,397-83-0224,United States,34642,7/12/1979,Male,Married,9/27/1989,3/27/2013,Fired with cause,Terminated,Business Development,3,Seminole
Swen Curtayne,293-70-6946,Kazakhstan,,1/28/1979,Male,Married,7/13/2013,10/27/1999,Quit,Terminated,Legal,3,Baykonyr
Westbrooke Gellier,265-12-9383,Peru,,6/11/1993,Male,Married,6/11/2006,9/11/1977,Career change,On Leave,Business Development,10,Sepahua
Candice Speechley,726-90-4764,Indonesia,,8/13/1989,Female,Married,10/31/1984,2/10/1977,Retired,On Leave,Legal,7,Bantal
Byron Crankhorn,349-58-9295,Poland,97-545,9/13/1966,Male,Married,4/17/1982,3/2/2017,Career change,Terminated,Engineering,3,Gomunice
Josh Poynor,549-84-4164,Ukraine,,9/18/1993,Male,Single,3/5/2013,2/3/2001,Quit,Working,Research and Development,8,Luhyny
Cornell Ligertwood,626-89-7003,Philippines,4328,1/29/1997,Male,Married,4/26/2008,7/7/1993,Quit,Working,Support,1,Lucban
Cornelia Allison,644-61-6437,Macedonia,1047,4/30/1986,Female,Divorced,11/19/2011,9/8/1994,Retired,Terminated,Sales,9,Арачиново
Ag Pieche,613-41-7704,Philippines,8427,12/21/1973,Female,Single,6/2/2017,6/9/1996,Retired,Working,Accounting,5,San Jose
Boy Klishin,222-10-9423,Netherlands,6804,3/4/1966,Male,Single,9/23/1986,2/8/1996,Quit,On Leave,Services,2,Arnhem
Yolane Tittletross,857-36-5230,China,,7/28/1959,Female,Married,12/25/1986,9/6/2002,Quit,Terminated,Services,3,Yushan
Nickolas Blesdill,706-57-5730,Syria,,12/5/1978,Male,Divorced,4/9/1988,4/29/2010,Career change,Terminated,Engineering,5,Sa‘sa‘
Marta Cheyne,205-35-6968,France,75954 CEDEX 19,7/21/1998,Female,Divorced,11/28/2018,3/23/2005,Career change,Terminated,Business Development,10,Paris 19
Walton Grund,362-30-1729,Russia,352844,1/14/1978,Male,Divorced,3/30/1986,7/8/1982,Career change,Terminated,Legal,5,Dzhubga
Jocelyne Fleisch,835-81-7515,China,,7/29/1993,Female,Married,10/22/1993,10/4/1990,Quit,Working,Engineering,9,Duotian
Cornela Matresse,143-07-8071,Peru,,4/21/1976,Female,Married,12/26/1999,10/11/1983,Quit,Working,Legal,8,Santa Ana
Rea Steadman,418-14-8092,Indonesia,,9/2/1961,Female,Divorced,3/17/2000,8/27/2008,Fired with cause,Terminated,Support,6,Jatipamor
Lucius Lydall,146-61-6545,Peru,,5/27/1980,Male,Single,4/26/2000,5/7/1994,Quit,Terminated,Business Development,1,Huanoquite
Helli Domegan,765-53-3379,Philippines,4405,8/25/1972,Female,Divorced,5/5/2015,2/3/1999,Quit,On Leave,Business Development,6,Paulba
Shel Dykins,723-19-7687,Slovenia,4290,3/27/1974,Female,Single,2/4/1983,8/30/1994,Retired,Terminated,Business Development,2,Tržič
Danella Annandale,732-80-5229,Guatemala,11006,12/4/1983,Female,Married,6/14/2017,12/28/1997,Quit,On Leave,Product Management,4,San Andrés Villa Seca
Pyotr Dowse,895-88-4929,Cuba,,6/1/1987,Male,Married,12/22/1994,7/25/1986,Retired,Working,Training,8,Guanajay
Beitris Tilzey,505-64-8981,Spain,08190,4/4/1988,Female,Divorced,7/15/1999,1/29/2007,Quit,Terminated,Training,5,Sant Cugat Del Valles
Opaline Skynner,367-23-4284,Peru,,5/11/1981,Female,Divorced,12/4/2014,8/22/1993,Quit,On Leave,Research and Development,5,Santa
Cristine Leaf,678-60-7016,Brazil,99560-000,6/26/1971,Female,Single,10/8/2011,11/13/1996,Career change,On Leave,Human Resources,1,Sarandi
Polly Jaram,769-51-3990,Brazil,14790-000,11/30/1995,Female,Married,1/30/1994,10/15/2012,Retired,On Leave,Research and Development,1,Guaíra
Rockwell Sleep,169-94-1744,Brazil,95320-000,9/19/1977,Male,Married,5/30/1984,1/11/1986,Career change,On Leave,Human Resources,2,Nova Prata
Jemmy O'Cridigan,726-09-6839,Peru,,9/17/1980,Female,Single,2/10/2008,4/10/2018,Retired,On Leave,Legal,8,Panao
Hamil Hann,781-99-8345,Indonesia,,12/12/1970,Male,Married,3/22/1995,9/23/2001,Retired,On Leave,Accounting,2,Passo
Barton Daventry,449-55-7377,Indonesia,,6/30/1984,Male,Single,4/5/2019,3/12/1994,Fired with cause,Terminated,Accounting,8,Amahusu
Dore Lindsey,669-18-4143,Colombia,543058,11/11/1973,Female,Single,7/1/2013,6/17/2002,Career change,On Leave,Marketing,7,Pamplona
Ramon Lidster,872-51-2966,South Korea,,6/28/1985,Male,Married,3/15/1994,9/26/2006,Career change,On Leave,Research and Development,8,Changsu
Miner Levett,860-87-2510,Central African Republic,,5/8/1970,Male,Single,8/17/1980,9/11/1997,Retired,On Leave,Sales,5,Kembé
