Penrod Guillou,333-37-1501,Russia,617504,7/15/1982,Male,Single,5/1/2007,12/16/1980,Retired,Terminated,Training,10,Seversk
Ben Tomczykowski,190-53-4454,Myanmar,,7/20/1992,Male,Married,7/19/1980,6/21/1981,Retired,Working,Business Development,2,Thanatpin
Kesley Luxton,882-76-4301,China,,10/26/1986,Female,Divorced,4/2/1998,1/4/1990,Quit,Working,Engineering,1,Daying
Burr Tomala,129-94-0736,Cuba,,4/19/1971,Male,Divorced,12/13/2000,11/11/2018,Career change,Terminated,Legal,6,Campechuela
Brendin Mowles,716-23-7333,Brazil,28390-000,11/6/1993,Male,Married,6/20/1988,11/21/2003,Retired,Terminated,Services,4,Porciúncula
Mahalia Moulden,847-55-4015,Indonesia,,5/3/1966,Female,Single,7/24/2016,9/1/2011,Career change,Working,Engineering,10,Bilo
Shermie Bushel,384-55-0087,China,,3/11/1981,Male,Divorced,3/26/1987,9/16/1987,Career change,Working,Sales,5,Genzi
Eberhard Gyurko,447-60-9138,South Africa,9755,10/3/1991,Male,Divorced,3/11/1979,6/11/2015,Career change,Working,Services,1,Lady Grey
Anthe Asplen,724-16-4741,Indonesia,,7/30/1995,Female,Divorced,10/24/1997,9/30/2006,Retired,Working,Accounting,6,Tuanalepe
Irv Heijne,540-83-3254,Portugal,2450-305,6/29/1985,Male,Divorced,2/1/1986,5/5/1999,Career change,Terminated,Training,3,Valado dos Frades
Remus Chater,128-13-7780,Indonesia,,6/2/1995,Male,Single,5/28/2016,8/28/2012,Fired with cause,Terminated,Marketing,6,Gumuk Tengah
Simon Tufts,515-12-5633,United States,34981,3/2/1997,Male,Divorced,8/8/2000,2/26/1978,Quit,On Leave,Legal,7,Fort Pierce
Hughie Pimerick,795-91-0910,Russia,649193,12/6/1964,Male,Divorced,8/20/1988,7/17/1980,Quit,Terminated,Marketing,2,Choya
Waylan Beedon,176-55-9553,Cuba,,12/24/1967,Male,Single,3/26/2015,11/1/2009,Retired,On Leave,Business Development,5,Guanabacoa
Meaghan Dawkins,707-49-0199,Indonesia,,12/9/1984,Female,Single,2/7/2003,3/1/2016,Quit,Working,Training,6,Indralayang
Daniel Pestor,664-79-2050,Lebanon,,11/2/1987,Male,Divorced,7/9/1993,7/15/2007,Retired,Working,Legal,3,Zahlé
Salem Syder,535-50-1468,Indonesia,,12/17/1967,Male,Single,1/12/1985,6/2/1979,Fired with cause,On Leave,Support,9,Tual
Josselyn Warin,792-94-1763,Yemen,,11/17/1962,Female,Single,5/17/1984,7/11/1998,Retired,On Leave,Accounting,2,Mawza‘
Wes Anfossi,411-57-2943,Japan,341-0053,7/16/1965,Male,Single,2/26/1984,9/14/1993,Fired with cause,On Leave,Research and Development,2,Sōka
Correy Spens,546-62-9154,Angola,,9/28/1981,Male,Divorced,12/15/1984,6/18/2000,Retired,Terminated,Marketing,8,Cabinda
Hildegaard Bramley,512-90-5247,Poland,18-106,11/30/1961,Female,Married,12/8/2004,3/25/2004,Career change,Terminated,Business Development,2,Turośń Kościelna
Chan Basilotta,273-41-8176,Bahamas,,9/24/1979,Male,Married,5/23/1992,4/23/1993,Quit,On Leave,Product Management,6,Cockburn Town
Freda Drummer,749-14-3870,Czech Republic,507 32,5/19/1960,Female,Single,3/7/1996,4/24/2019,Quit,On Leave,Marketing,10,Kopidlno
Al Haestier,754-30-1117,Argentina,5109,10/24/1967,Male,Single,6/21/1987,7/17/1986,Quit,Terminated,Human Resources,3,Unquillo
Ruben Stubbs,883-73-4969,Bulgaria,2758,1/16/1969,Male,Married,2/28/2019,6/18/2005,Quit,On Leave,Training,5,Simitli
Clemence Shinn,217-74-4027,Portugal,6060-104,10/1/1990,Female,Single,5/3/1987,10/6/1983,Fired with cause,On Leave,Human Resources,2,Idanha-a-Nova
Georgena Mathwen,148-38-7871,Finland,39930,6/18/1961,Female,Single,9/5/1983,6/28/1976,Career change,Working,Services,9,Karvia
Konrad Urlin,218-11-9940,France,74304 CEDEX,4/2/1968,Male,Divorced,11/14/1977,4/3/1988,Quit,On Leave,Engineering,4,Cluses
Irwin Primak,249-44-5188,China,,12/6/1971,Male,Single,12/10/1986,7/19/2003,Career change,On Leave,Product Management,1,Lingyuan
Coleman Greenrod,752-89-3477,Philippines,5505,2/9/1975,Male,Married,10/17/1997,5/8/1984,Fired with cause,On Leave,Sales,8,Tomingad
Wilek Davydochkin,437-62-1864,China,,1/13/1977,Male,Single,4/7/1986,5/9/1988,Retired,Terminated,Support,10,Yongtai
Fan Di Francesco,547-06-4380,South Africa,7571,10/13/1960,Female,Married,9/23/2018,5/12/1983,Quit,On Leave,Support,8,Kraaifontein
Horten Duran,704-36-2432,Russia,238450,2/26/1960,Male,Divorced,5/6/2008,5/30/2003,Quit,Working,Human Resources,2,Mamonovo
