Ralf Bang,372-30-0953,Russia,173025,8/12/1996,Male,Divorced,1/29/1988,5/28/2002,Retired,On Leave,Research and Development,10,Velikiy Novgorod
Fleurette Simacek,541-20-0935,Israel,,10/14/1969,Female,Divorced,12/24/1989,12/9/1986,Career change,On Leave,Support,10,Kfar NaOranim
De witt Mazillius,808-39-8519,China,,7/2/1975,Male,Single,10/3/1980,2/4/2007,Quit,On Leave,Sales,7,Jingzhou
Della Skoughman,493-12-5428,Philippines,9308,12/12/1966,Female,Married,1/29/1979,8/20/1986,Career change,Terminated,Business Development,6,Lumbac
Kat MacClancey,830-45-5799,Moldova,MD-6227,12/13/1963,Female,Single,12/4/1997,2/14/1978,Fired with cause,On Leave,Training,1,Sîngerei
Cordie Racine,546-89-5928,Dominican Republic,10702,8/31/1992,Female,Divorced,1/8/2009,5/12/2018,Retired,Terminated,Engineering,4,Padre Las Casas
Friederike Davley,232-71-5364,Indonesia,,12/10/1962,Female,Divorced,7/26/2000,12/12/1986,Quit,Terminated,Training,5,Brakas
Jaine Balogun,281-67-1123,Indonesia,,5/8/1986,Female,Single,1/28/1978,7/30/1986,Career change,On Leave,Services,8,Cipicung Timur
Ari Payfoot,239-92-4042,China,,8/27/1978,Male,Married,7/16/1991,10/21/1997,Quit,On Leave,Human Resources,3,Pingfeng
Vincenz Ramelot,190-11-0627,France,02019 CEDEX,7/30/1979,Male,Divorced,10/24/2005,12/7/1979,Fired with cause,On Leave,Training,10,Laon
Nikki Eberdt,435-42-5693,Ethiopia,,9/30/1995,Male,Divorced,9/27/2014,2/7/2014,Fired with cause,Terminated,Sales,10,Mendī
Owen Merton,300-14-5548,Philippines,4301,5/22/1993,Male,Single,11/24/2011,3/8/1990,Fired with cause,Terminated,Support,5,Castañas
Stacy Newberry,835-99-6992,East Timor,,5/6/1995,Male,Single,3/23/1979,11/4/1982,Career change,Working,Legal,4,Suai
Doroteya Tague,547-89-2749,Russia,309642,10/26/1971,Female,Married,4/17/1984,3/28/1995,Quit,On Leave,Services,8,Novyy Oskol
