Gareth Sappson,577-16-0029,Mexico,94463,1/1/1961,Male,Single,2/7/2005,5/21/1993,Fired with cause,Working,Support,4,Buenavista
Henrieta Wintour,839-90-8968,China,,3/22/1988,Female,Married,6/2/1980,8/3/2008,Retired,Working,Marketing,2,Tiepu
Simona Marsland,867-50-6496,China,,1/17/1997,Female,Married,6/4/1987,5/16/1980,Quit,On Leave,Accounting,8,Bazhu
Cyrillus Sarvar,422-11-4572,Russia,629733,1/31/1988,Male,Married,7/23/1999,5/30/1997,Fired with cause,Terminated,Support,5,Zvëzdnyy
Aubine Asgodby,319-29-6642,Finland,54501,5/4/1996,Female,Married,5/5/2005,10/26/2005,Fired with cause,Terminated,Engineering,9,Taavetti
Homerus Ovesen,283-62-6179,South Korea,,6/1/1967,Male,Single,4/8/2015,6/17/2013,Career change,On Leave,Research and Development,10,Songhae
Jephthah Drinan,277-59-3298,Thailand,10250,2/14/1968,Male,Single,8/26/2006,11/18/2017,Career change,Working,Product Management,4,Phu Phiang
Alane Lathleiffure,201-43-8271,United States,73142,5/10/1984,Female,Single,5/9/2006,2/15/1987,Retired,Working,Training,10,Oklahoma City
Valentina Atlay,655-36-7649,Indonesia,,12/26/1992,Female,Married,4/2/1981,1/29/2018,Retired,Working,Human Resources,3,Sarongan
Jeniece Lornsen,273-08-9778,Poland,47-435,10/4/1970,Female,Divorced,6/25/1988,10/28/1995,Quit,Working,Business Development,8,Raszczyce
Livia Kilbride,619-58-6750,Tanzania,,11/5/1976,Female,Divorced,4/21/2004,9/13/2014,Quit,Terminated,Training,7,Uwelini
Cahra Gerold,460-11-9656,China,,8/27/1974,Female,Divorced,5/6/1997,5/13/2011,Quit,Working,Human Resources,2,Shanghu
Agosto Hundal,431-45-2963,France,81604 CEDEX,9/10/1956,Male,Married,9/3/2018,8/10/1990,Fired with cause,Terminated,Sales,4,Gaillac
Shantee Boddam,104-73-9918,Russia,618146,12/30/1973,Female,Married,2/9/1996,10/16/2008,Quit,Working,Services,7,Osa
Dani Storr,642-42-6199,South Africa,7390,2/11/1982,Female,Single,2/2/2008,10/1/2002,Quit,On Leave,Services,5,Vredenburg
Jillane Hilliam,786-97-0480,Portugal,4950-081,8/21/1971,Female,Married,12/5/2004,12/7/1992,Fired with cause,Terminated,Training,4,Cimo de Vila
Isa Micheu,759-20-8642,Norway,4663,7/24/1961,Male,Married,7/16/2009,9/1/2014,Career change,Working,Business Development,10,Kristiansand S
Aurore Vedeshkin,863-34-4563,Philippines,8601,11/11/1962,Female,Married,9/1/2002,2/24/2002,Retired,On Leave,Accounting,4,Buenavista
Lulu Oughtright,720-09-2697,Niger,,2/5/1970,Female,Single,2/8/1993,1/4/2008,Quit,On Leave,Accounting,10,Tibiri
Rowan Coggles,139-58-4765,Japan,839-1404,5/7/1981,Male,Married,12/23/1983,10/28/1999,Retired,Working,Sales,10,Morioka-shi
Clem Hyam,657-55-0858,Russia,181518,1/20/1962,Male,Divorced,4/22/2006,8/5/1984,Fired with cause,Terminated,Accounting,10,Izborsk
Forbes Dallaway,110-04-4675,Thailand,34260,6/9/1966,Male,Single,9/4/1995,11/18/2006,Fired with cause,Working,Human Resources,1,Chanuman
Gerhardine Inchbald,311-24-2528,Indonesia,,12/13/1970,Female,Divorced,6/1/1977,7/1/1986,Career change,Working,Research and Development,3,Ciherang
Penn McKimmey,465-83-6087,Ireland,R51,3/25/1958,Male,Single,3/26/2003,8/1/1990,Retired,On Leave,Training,9,Kildare
Eugenia Demke,845-42-8458,Sweden,172 29,4/30/1966,Female,Single,1/22/1980,9/28/2003,Fired with cause,Working,Sales,6,Sundbyberg
Petra Dabbs,665-96-2337,El Salvador,,11/24/1966,Female,Married,4/18/1982,11/25/1982,Quit,Terminated,Support,8,Metapán
Berget Allred,228-63-0069,France,67080 CEDEX,8/17/1998,Female,Married,7/9/1983,1/4/1977,Quit,Terminated,Business Development,5,Strasbourg
Blaire Ballam,568-25-1134,Mexico,64540,2/11/1972,Female,Married,11/24/2008,6/15/1991,Career change,Terminated,Engineering,2,Santa Fe
Mile Wilflinger,294-01-0485,United States,20078,7/27/1974,Male,Divorced,8/30/2017,8/7/1993,Fired with cause,Working,Research and Development,3,Washington
Gleda Sealand,305-22-5059,Peru,,2/7/1967,Female,Married,1/16/2002,8/15/1981,Career change,Working,Training,2,Tabalosos
Ferne Rivilis,532-88-4307,Portugal,4785-512,8/10/1979,Female,Single,9/21/1986,6/18/1993,Fired with cause,On Leave,Product Management,6,Bairros
Neala Smeed,507-21-1541,Philippines,9025,2/21/1991,Female,Single,8/13/2010,9/17/1986,Career change,Working,Marketing,10,Lugait
Ruthanne Seater,528-82-5942,United States,33330,5/15/1977,Female,Married,9/8/2018,11/17/2001,Quit,On Leave,Human Resources,4,Fort Lauderdale
Adelheid Cutmere,793-88-2407,China,,1/9/1996,Female,Single,4/4/1981,3/28/2001,Fired with cause,On Leave,Sales,1,Haiyang
Irma Chawner,493-31-9216,Mexico,96980,12/8/1969,Female,Married,9/29/1976,2/11/2012,Career change,Terminated,Research and Development,7,Hidalgo
Sharon Seleway,828-57-3901,Canada,V9G,3/4/1970,Female,Single,4/24/2003,6/7/2018,Fired with cause,Working,Marketing,4,Ladysmith
Joelie Wotton,157-13-9671,France,88204 CEDEX,4/29/1984,Female,Single,10/23/2003,8/14/1980,Fired with cause,Terminated,Engineering,10,Remiremont
Veronika Corben,475-49-5835,China,,11/9/1997,Female,Single,7/26/1990,5/2/1979,Fired with cause,Terminated,Engineering,6,Yiqi
Rosy Lawfull,623-42-2078,Moldova,MD-5040,7/18/1970,Female,Single,10/10/1993,10/2/1989,Fired with cause,Working,Legal,9,Floreşti
Norris Chadburn,806-57-3371,Sudan,,10/18/1984,Male,Married,12/17/1985,1/22/1980,Retired,Terminated,Sales,4,Al Masallamiyya
Cordy Jadczak,268-71-9010,Azerbaijan,,7/13/1978,Male,Single,11/22/2009,12/6/1986,Fired with cause,Terminated,Services,3,Zaqatala
Claudius Boldero,243-34-6915,Jamaica,,12/9/1977,Male,Married,10/19/2007,12/9/1981,Retired,Working,Human Resources,3,Petersfield
Nikolaus Brunner,819-02-4955,Portugal,9325-124,4/24/1991,Male,Single,5/4/2014,2/10/2017,Fired with cause,Terminated,Research and Development,3,Jardim da Serra
Nadean Menel,496-94-3655,Thailand,30120,3/22/1968,Female,Single,4/13/2008,6/18/1977,Fired with cause,Terminated,Product Management,8,Bua Yai
Micheil Lissenden,580-87-3038,China,,10/23/1972,Male,Divorced,1/6/1989,9/6/2010,Fired with cause,Terminated,Accounting,9,Xiangzhou
Cori Toman,397-69-4269,Czech Republic,742 65,8/22/1974,Female,Divorced,1/1/1977,2/27/1991,Fired with cause,On Leave,Legal,1,Rybí
Sean Jailler,303-19-1796,Bosnia and Herzegovina,,12/28/1983,Male,Divorced,2/2/1983,9/20/1995,Fired with cause,On Leave,Product Management,9,Puračić
Urbano Tossell,297-68-5753,Chile,,1/21/1999,Male,Divorced,10/14/1985,12/22/1981,Quit,Working,Marketing,8,Longaví
Candice Neubigging,792-51-0407,Philippines,5805,12/1/1986,Female,Divorced,8/21/1999,6/5/1984,Fired with cause,Terminated,Product Management,10,Timpas
Giffie Line,152-28-6637,Sweden,392 30,8/23/1988,Male,Divorced,8/5/2008,8/29/1986,Career change,Working,Accounting,6,Kalmar
Gwyneth Beneze,693-92-1215,Russia,184021,3/18/1960,Female,Married,11/20/2017,6/14/1995,Retired,Terminated,Research and Development,1,Zelenoborskiy
Milton Goldman,226-77-1537,China,,2/21/1977,Male,Single,5/8/1980,12/27/1985,Fired with cause,Working,Business Development,5,Jiangbei
Valma Degg,553-79-6718,China,,3/9/1977,Female,Married,9/26/2011,7/28/1983,Retired,Terminated,Business Development,7,Xiyuan
Garek Ripper,212-81-2189,Ghana,,7/17/1957,Male,Divorced,6/1/2006,7/27/1993,Quit,Working,Research and Development,4,Mpraeso
Minor Kernermann,201-89-8106,Greece,,11/9/1975,Male,Married,11/4/1993,1/4/1991,Quit,On Leave,Support,4,Ilioúpoli
Gwendolin Spyvye,323-73-7416,France,75884 CEDEX 18,2/7/1997,Female,Divorced,6/17/1976,9/17/1992,Career change,Working,Legal,5,Paris 18
Tremayne McCoughan,365-44-5508,Brazil,15385-000,1/17/1960,Male,Divorced,3/8/1989,10/9/1993,Quit,On Leave,Services,8,Ilha Solteira
Sharai Keelinge,444-69-8586,China,,10/5/1961,Female,Divorced,4/30/2014,5/30/2013,Retired,Working,Human Resources,9,Zhuoshui
Gypsy Prozescky,749-24-9018,Iran,,7/26/1982,Female,Divorced,3/15/1986,7/31/1994,Career change,Terminated,Support,5,Dogonbadan
Arlyn Sutherland,603-52-5463,Portugal,5445-072,6/19/1978,Female,Married,9/13/1994,8/10/2013,Retired,Terminated,Marketing,3,Vila Nova
Trisha Swigger,593-25-3283,Ireland,P81,9/25/1981,Female,Single,11/14/1980,3/30/1988,Quit,On Leave,Legal,4,Farranacoush
Dilan Elnaugh,731-60-6765,Slovenia,1241,11/8/1965,Male,Divorced,8/5/2005,11/29/2001,Quit,Terminated,Human Resources,1,Moste
Camel Costell,708-37-6802,North Korea,,6/11/1996,Female,Divorced,8/12/2017,1/9/2010,Fired with cause,Working,Sales,7,Kilju
Moise Boliver,884-37-9793,United States,38161,10/10/1961,Male,Married,2/10/1986,11/13/2004,Quit,On Leave,Sales,4,Memphis
Erv Beddard,208-31-7839,Indonesia,,5/22/1958,Male,Single,11/10/2007,7/4/1980,Career change,Terminated,Training,9,Solok
Olav Gawler,820-73-6002,Indonesia,,4/1/1997,Male,Married,7/10/1997,7/24/1980,Fired with cause,Working,Accounting,4,Ploso Wetan
Valida Malone,165-79-3557,Philippines,4807,9/29/1974,Female,Divorced,5/11/1988,12/3/1993,Retired,Working,Engineering,2,Platagata
Jasmina Colliard,718-23-4719,Russia,142281,11/6/1993,Female,Married,6/15/1991,5/8/2002,Quit,Working,Research and Development,3,Protvino
