Valeda Emanuel,414-25-1566,Azerbaijan,,10/27/1985,Female,Single,4/30/1978,2/10/1993,Fired with cause,Terminated,Sales,4,Lankaran
Horatius Doone,715-57-1407,Nigeria,,8/21/1956,Male,Single,8/4/1982,10/23/2001,Quit,Working,Research and Development,8,Lapai
Otes Halfacree,547-86-4592,Ecuador,,12/13/1970,Male,Divorced,10/7/1997,2/21/2015,Retired,On Leave,Research and Development,1,La Libertad
Minny Mohring,466-69-8985,Argentina,4518,3/30/1972,Female,Single,1/26/1987,8/20/2017,Quit,On Leave,Product Management,6,Yuto
Melisande Bambery,564-30-9120,Canada,H9X,8/12/1969,Female,Married,5/28/2000,11/13/2015,Retired,Terminated,Accounting,4,Sainte-Anne-de-Bellevue
Padraig Akast,313-37-5082,Peru,,3/18/1968,Male,Married,7/20/1978,4/5/1995,Retired,Working,Human Resources,5,Pomabamba
Carlee Candlish,575-43-1264,Serbia,,9/2/1982,Female,Married,1/31/1997,2/24/1988,Fired with cause,On Leave,Services,6,Aleksinac
Nathaniel Ewing,893-97-0927,Canada,M2K,6/10/1962,Male,Married,9/5/2010,11/18/1991,Career change,Working,Business Development,2,Lewisporte
Alexine Leonard,828-10-2312,Dominican Republic,11004,5/2/1987,Female,Single,12/27/1992,2/15/1985,Career change,Terminated,Support,4,Laguna Salada
Janos Mowat,280-79-6861,Kazakhstan,,7/11/1994,Male,Single,8/10/1993,3/14/1998,Retired,Working,Human Resources,4,Aqsay
Cindelyn Liversage,421-20-1343,China,,11/4/1973,Female,Single,12/22/2012,12/26/1993,Fired with cause,Terminated,Business Development,4,Cuijiamatou
Tammi Torrans,842-38-3233,China,,5/15/1968,Female,Married,12/29/1985,11/22/1983,Quit,Working,Training,4,Lutou
Mozes Matusiak,208-39-8400,Peru,,7/24/1987,Male,Divorced,9/28/1997,5/15/1988,Fired with cause,Working,Business Development,9,Querobamba
Joshia Strafen,826-91-9542,Burkina Faso,,9/8/1962,Male,Divorced,11/5/1977,10/25/2015,Fired with cause,Working,Human Resources,8,Kombissiri
Imelda Sparks,355-40-3675,Vietnam,,7/4/1969,Female,Divorced,2/12/2017,9/15/2008,Quit,On Leave,Product Management,5,Tiền Hải
Pepillo Cron,445-63-1790,China,,5/2/1965,Male,Divorced,9/15/1986,10/5/2005,Quit,On Leave,Support,2,Shantou
Emlyn Dobinson,516-25-2096,Poland,83-212,12/11/1969,Female,Single,11/14/1985,4/12/1981,Retired,Working,Services,6,Bobowo
Anders Daen,703-56-9387,United States,80204,8/3/1962,Male,Single,3/3/1992,1/18/1992,Retired,Working,Accounting,4,Denver
Ginny Nicholls,227-86-8844,Gabon,,8/9/1967,Female,Divorced,9/24/1987,3/4/1979,Retired,Working,Legal,3,Fougamou
Esmeralda Filyashin,867-43-5143,Portugal,4620-620,4/6/1962,Female,Divorced,1/3/1979,2/15/2017,Retired,On Leave,Business Development,9,Muro
Ford Fowells,191-90-0679,Peru,,2/3/1969,Male,Divorced,6/19/2014,6/24/2000,Fired with cause,Terminated,Legal,2,Llauta
Dorette Walker,727-12-2622,China,,8/4/1998,Female,Single,2/5/1991,1/1/2013,Fired with cause,Terminated,Training,5,Houzhai
Thia Albion,886-85-4018,China,,11/18/1973,Female,Single,5/6/1989,10/31/2014,Fired with cause,Terminated,Engineering,4,Sanjiang
Jermaine Capron,548-07-9929,Jamaica,,5/10/1970,Male,Divorced,12/6/1994,6/12/1985,Quit,Terminated,Research and Development,2,Ulster Spring
Melly Fragino,888-64-7656,China,,10/3/1990,Female,Divorced,1/25/1990,2/26/1985,Fired with cause,On Leave,Product Management,8,Longsheng
Rubie Humphrys,208-09-6936,China,,1/4/1957,Female,Divorced,11/14/2006,10/3/2014,Retired,Terminated,Legal,6,Taoling
Maryann Chinge,297-53-4326,Ukraine,,1/2/1979,Female,Married,11/13/1977,12/2/2017,Career change,On Leave,Services,5,Pidvolochys’k
Nye O'Rafferty,188-58-5232,Brazil,78930-000,5/31/1971,Male,Married,8/30/1981,6/1/2008,Quit,Working,Research and Development,2,Ariquemes
Foss Earles,684-62-2631,Thailand,17130,4/28/2000,Male,Married,1/13/2003,10/23/1991,Retired,Terminated,Legal,6,Hankha
Kevyn Rogister,626-35-5410,Colombia,251257,9/8/1999,Female,Single,5/20/1992,11/23/2009,Retired,On Leave,Services,8,Gachalá
Gretchen Croke,491-92-3453,Turkmenistan,,6/5/1988,Female,Married,5/30/1979,11/14/1993,Career change,On Leave,Training,6,Gazojak
Artur McKirdy,198-73-7833,Poland,44-144,3/6/1959,Male,Divorced,4/12/1982,5/22/1991,Fired with cause,On Leave,Business Development,5,Żernica
Angus Crowden,329-15-9675,Thailand,22130,3/26/1989,Male,Divorced,11/1/1984,3/28/2004,Fired with cause,Working,Services,2,Laem Sing
Edyth Trimble,560-55-3635,Sweden,741 24,8/11/1998,Female,Divorced,1/23/2000,12/29/1995,Retired,On Leave,Support,7,Knivsta
Anabel Mugleston,725-07-5415,Kyrgyzstan,,6/23/1960,Female,Single,12/30/1977,10/19/1994,Career change,Working,Human Resources,5,Kara-Balta
Elysee Keyzor,527-31-5942,China,,4/23/1978,Female,Divorced,3/24/1979,9/9/2001,Quit,On Leave,Training,5,Gao’an
Farlee Streetley,684-34-3083,China,,7/11/1991,Male,Single,11/23/1985,7/3/1996,Career change,Terminated,Legal,1,Xinshichang
Barnabas Haberjam,472-18-6478,China,,1/3/1985,Male,Divorced,1/1/1982,2/13/1986,Career change,On Leave,Human Resources,2,Guling
Evvie Jiggens,263-58-6607,Bosnia and Herzegovina,,9/14/1978,Female,Married,2/15/1989,7/1/2000,Quit,Working,Human Resources,5,Ključ
Trina Minty,219-56-6173,China,,2/6/1979,Female,Divorced,11/19/2006,9/30/1996,Quit,On Leave,Product Management,1,Daban
Penni Terris,433-51-6493,Russia,175100,11/11/1958,Female,Divorced,12/30/1983,10/14/2010,Career change,On Leave,Research and Development,6,Volot
Stacie Casaro,461-95-0392,China,,11/11/1998,Female,Single,9/20/1990,8/15/1986,Quit,Terminated,Product Management,9,Yangdu
Marion Daveley,772-38-2291,Czech Republic,338 01,6/25/1957,Male,Married,3/22/2011,8/20/1978,Quit,On Leave,Training,7,Holoubkov
Leah Gunderson,146-34-4345,Poland,73-108,5/19/1964,Female,Single,12/21/1993,4/1/2011,Career change,Working,Support,3,Kobylanka
Nelle Flecknoe,769-47-8030,Indonesia,,9/19/1963,Female,Married,3/2/1980,6/25/1999,Retired,On Leave,Engineering,4,Gununglajang
Zeke Tudhope,122-83-6199,Afghanistan,,6/19/1990,Male,Divorced,3/26/1985,4/3/2002,Retired,Working,Sales,4,Babasakhib
Genovera Vallentin,686-65-4727,Colombia,418049,2/10/1981,Female,Married,3/30/2010,12/10/1993,Retired,Terminated,Legal,1,Isnos
Tuckie Tyre,141-70-1184,Peru,,4/22/1964,Male,Divorced,12/14/1991,2/9/1989,Fired with cause,On Leave,Research and Development,10,La Curva
Wally Nusche,182-98-3434,Indonesia,,5/21/1965,Male,Single,3/14/2005,12/31/1979,Fired with cause,Terminated,Product Management,2,Cisompet
Fax Dorrian,346-95-7002,Bosnia and Herzegovina,,4/11/1967,Male,Married,9/22/1987,7/8/1988,Fired with cause,Working,Training,9,Tasovčići
Findlay Parmley,683-84-0711,China,,2/22/1986,Male,Divorced,9/4/2007,6/20/2010,Retired,Terminated,Training,9,Hejiaping
Bev Minard,535-33-5681,Bangladesh,3633,3/6/1970,Male,Divorced,9/15/2011,2/1/2018,Retired,On Leave,Business Development,9,Bhola
Lyda Greally,758-47-8018,China,,12/25/1978,Female,Single,2/16/1996,6/19/1996,Retired,Terminated,Marketing,5,Huicheng
Rivalee Hunday,806-24-9481,Brazil,26300-000,11/20/1967,Female,Married,12/5/2014,5/28/1988,Quit,Working,Human Resources,5,Queimados
Gary Kira,351-76-3891,Russia,652660,7/17/1982,Male,Married,1/17/1982,12/19/1982,Fired with cause,Working,Business Development,10,Gramoteino
Lena Haskell,764-67-4038,Poland,95-010,2/13/1998,Female,Married,10/15/2010,1/26/1994,Quit,Working,Product Management,7,Stryków
Federica Dollard,387-52-1556,Brazil,56250-000,6/7/1962,Female,Divorced,10/14/1976,1/2/1989,Career change,Terminated,Business Development,2,Trindade
Minerva Manuel,480-22-4586,United States,11210,10/25/1986,Female,Divorced,4/11/1981,8/11/2007,Retired,On Leave,Legal,9,Brooklyn
Maximilien Hearns,771-39-8250,Poland,21-543,11/30/1995,Male,Divorced,7/18/1983,7/18/2008,Fired with cause,Working,Engineering,10,Konstantynów
Bjorn Hallin,402-03-1918,Indonesia,,6/5/1971,Male,Single,10/3/2018,7/28/1991,Quit,Working,Support,3,Awayan
Gavin Romagosa,855-67-6283,Marshall Islands,96960,6/16/1987,Male,Single,2/15/2013,4/5/2002,Career change,On Leave,Engineering,5,Rongelap
