Faber Hinnerk,389-22-2554,Uzbekistan,,2/19/1987,Male,Married,2/19/2001,8/31/1984,Career change,Working,Accounting,9,Denov
Ephrayim Briscoe,661-43-9360,China,,12/10/1992,Male,Divorced,9/27/2016,12/26/1981,Quit,Terminated,Support,5,Gedian
Lenna Kensitt,620-54-0370,Sweden,821 41,7/8/1991,Female,Married,9/2/2002,4/2/1997,Quit,On Leave,Business Development,3,Bollnäs
Etienne Pattington,469-69-4870,Russia,386150,12/25/1965,Male,Single,1/20/1995,12/25/1984,Career change,Terminated,Support,2,Ekazhevo
Aldo Sheers,301-83-8683,Russia,368792,5/26/1964,Male,Married,10/5/2015,7/31/1985,Fired with cause,Working,Legal,4,Gereykhanovskoye
Kinnie Corden,183-59-5647,China,,12/11/1991,Male,Married,8/11/1993,2/16/2017,Career change,On Leave,Product Management,4,Ningmute
Anastassia Knell,158-69-8622,United States,30316,2/2/1995,Female,Single,8/29/2018,11/17/1980,Retired,Working,Engineering,10,Atlanta
Niles Keford,896-23-2310,Indonesia,,10/7/1956,Male,Married,5/29/2003,2/7/1994,Career change,Working,Marketing,4,Banjar Parekan
Saul Hugonet,249-85-9721,Philippines,6039,10/26/1984,Male,Married,1/19/1978,6/9/1994,Retired,On Leave,Research and Development,4,Tajao
Pascale Sindall,238-44-2130,Poland,63-600,4/16/1991,Male,Divorced,11/21/1997,4/13/2012,Quit,Working,Marketing,4,Kępno
Stephen Gowthrop,453-24-2623,China,,1/9/1974,Male,Single,12/9/1997,3/12/2016,Retired,Working,Research and Development,3,Zhangzhishan
Nichols Korbmaker,131-18-3199,Belarus,,9/16/1994,Male,Married,2/8/1986,3/15/1993,Career change,On Leave,Business Development,6,Kryvichy
Veronica Cordeux,133-10-3815,Russia,623220,5/5/1975,Female,Married,10/26/1978,4/17/2012,Career change,Terminated,Marketing,5,Ufimskiy
Sibbie Parmer,848-93-9474,Venezuela,,3/18/1960,Female,Single,2/9/1988,1/3/2002,Retired,Terminated,Engineering,3,Ejido
Oswald Ipplett,221-27-9992,Honduras,,6/19/1966,Male,Single,7/29/2014,2/8/1985,Quit,Working,Support,1,San Luis
Whit Fitzroy,496-52-3516,Indonesia,,8/4/1974,Male,Divorced,9/4/2008,5/11/1991,Career change,Working,Marketing,3,Ujung
Lionel Giddy,523-03-6972,United States,72199,12/15/1981,Male,Single,6/9/2001,10/17/1998,Retired,Working,Accounting,8,North Little Rock
Ernie Straker,229-10-7582,Czech Republic,438 01,10/11/1967,Male,Single,8/21/1999,3/7/2013,Career change,Working,Accounting,3,Nové Sedlo
Dewey Sink,159-11-7445,Russia,143020,4/16/1997,Male,Divorced,4/4/2005,2/8/2011,Quit,On Leave,Product Management,1,Skhodnya
Dill Sibbit,682-74-9807,Costa Rica,11503,12/17/1957,Male,Single,3/24/1978,2/7/1998,Fired with cause,Working,Research and Development,2,Mercedes
Gregg Tuttiett,492-47-0491,China,,11/24/1998,Male,Divorced,4/23/2015,12/29/1979,Retired,Working,Legal,5,Chaihu
Raquela McCurry,226-96-7191,Chile,,6/7/1960,Female,Single,6/18/2003,9/16/1994,Career change,On Leave,Human Resources,8,Pucón
Florina Eland,276-32-1941,Philippines,7210,4/7/1964,Female,Divorced,6/27/2001,11/11/2008,Retired,Terminated,Product Management,8,Calamba
Diane Cahey,699-98-3512,Norway,0216,11/18/1993,Female,Divorced,6/15/2001,3/27/1994,Career change,Working,Training,7,Oslo
Joana Deppe,153-41-6937,Indonesia,,9/2/1958,Female,Divorced,6/6/1984,7/31/1976,Quit,Terminated,Human Resources,8,Ringinagung
Ulises Barneveld,629-74-6198,Ukraine,,4/10/1985,Male,Divorced,12/20/1992,5/24/1986,Quit,On Leave,Training,4,Bayrachky
Hagen Cleen,571-07-8306,Iraq,,4/13/1967,Male,Divorced,5/10/2003,5/25/1991,Retired,Terminated,Business Development,2,‘Alī al Gharbī
Jeffy Wehnerr,699-96-1901,Thailand,54120,8/19/1980,Male,Single,1/4/1999,5/7/1994,Career change,Terminated,Engineering,9,Song
Matt Andover,709-32-7925,China,,10/25/1993,Male,Married,10/10/1987,5/1/1978,Career change,Terminated,Services,9,Rengang
Bonita Orys,539-51-8282,Philippines,3801,7/29/1975,Female,Married,6/18/1994,2/23/2006,Quit,On Leave,Training,10,Balbalan
Elayne Andersson,289-32-4829,Macedonia,1315,8/23/1970,Female,Divorced,7/20/2002,10/11/1994,Career change,On Leave,Business Development,4,Otlja
Ryun Canniffe,532-73-5603,Macedonia,7550,4/8/1971,Male,Married,9/2/1978,5/22/2002,Quit,On Leave,Training,6,Крушево
Andre Lademann,218-08-3677,China,,8/11/1996,Male,Married,7/2/1980,3/20/2019,Fired with cause,Working,Training,8,Hexi
Rudie Fellos,445-35-4927,China,,2/17/1994,Male,Divorced,3/14/2005,2/1/1990,Quit,Terminated,Research and Development,4,Liutang
Elly Kringe,316-09-2585,China,,12/2/1998,Female,Single,6/18/1977,6/30/1995,Quit,Working,Product Management,3,Qinnan
Nickolas Erskine Sandys,503-99-8345,Ivory Coast,,3/28/1991,Male,Married,8/13/1998,12/30/1989,Retired,Working,Sales,9,Daloa
