Hansiain Swanborrow,530-68-3083,Honduras,,11/8/1973,Male,Married,4/7/1995,7/3/2015,Quit,Terminated,Marketing,9,Cerro Blanco
Madelle Kabsch,653-73-0218,Afghanistan,,11/8/1967,Female,Single,11/15/2011,11/26/2014,Retired,Working,Sales,4,Farah
Gunilla Weavers,324-97-7567,Russia,677907,4/11/1998,Female,Single,5/7/1981,5/14/1987,Retired,Terminated,Sales,9,Tabaga
Rosette Bodesson,699-47-6455,United Kingdom,SW1E,5/31/1962,Female,Single,1/5/2006,11/18/1992,Career change,On Leave,Accounting,6,London
Laureen Callery,537-36-1691,China,,4/6/1964,Female,Single,4/20/1990,12/12/2002,Quit,Working,Research and Development,8,Hanfeng
Burl Noe,403-58-1260,Philippines,8701,9/24/1961,Male,Married,8/23/2016,3/2/1996,Quit,On Leave,Product Management,9,Sumilao
Bill Pottery,658-37-5858,Brazil,17350-000,9/13/1992,Female,Divorced,10/19/2014,1/7/1992,Quit,Terminated,Product Management,5,Igaraçu do Tietê
Alaric Cobden,259-43-6301,Brazil,14140-000,5/31/1962,Male,Single,8/17/2002,9/27/1990,Fired with cause,On Leave,Engineering,2,Cravinhos
Brandea Torre,557-26-8039,France,75326 CEDEX 07,11/16/1956,Female,Married,8/23/2008,11/21/1982,Quit,On Leave,Training,9,Paris 07
Albina Vyvyan,486-94-3741,Sweden,136 49,12/30/1975,Female,Divorced,10/9/1991,10/23/2002,Retired,On Leave,Sales,8,Haninge
Con Torrent,559-65-5032,Russia,453444,12/6/1998,Male,Single,5/6/2009,7/10/1996,Quit,Working,Business Development,10,Yazykovo
Natal Bensley,491-75-9764,Philippines,4404,2/26/1985,Male,Single,12/18/2015,8/2/1987,Fired with cause,Terminated,Research and Development,6,Bombon
Arlina Birdwhistell,736-86-9743,China,,9/11/1994,Female,Single,4/5/1990,9/22/1990,Retired,Terminated,Research and Development,10,Xiaohe
Jerri Dimitriev,701-46-2153,Brazil,44570-000,4/9/1996,Male,Divorced,8/31/1990,4/23/1997,Quit,Terminated,Marketing,8,Santo Antônio de Jesus
Guillema McClaren,729-64-0360,Syria,,8/20/1995,Female,Married,2/9/2016,10/27/1995,Fired with cause,Working,Engineering,6,Sabbah
Ned Digginson,400-95-4181,China,,9/27/1975,Male,Single,8/21/1994,4/25/2000,Quit,On Leave,Product Management,3,Chenfang
Marlyn Gorhardt,206-03-0654,Indonesia,,3/29/1987,Female,Single,1/31/2003,8/3/1980,Fired with cause,Working,Business Development,9,Panyingkiran
Oliver Camois,350-81-4677,China,,7/12/1968,Male,Divorced,12/2/2013,11/8/1982,Quit,Working,Sales,1,Yandian
Teodoro Cunah,510-20-0581,China,,2/27/1991,Male,Married,3/19/1983,11/17/1989,Retired,Working,Marketing,6,Lingshan
Madelle Bollans,304-46-1347,China,,1/6/1997,Female,Married,12/2/2016,12/3/1985,Quit,Working,Research and Development,10,Dayuanhuizu
Deane Furbank,436-95-3235,Philippines,5020,6/22/1966,Male,Single,4/17/2007,7/16/2011,Fired with cause,Working,Sales,3,Abilay
Nathanael O'Hagerty,184-64-4538,Brazil,13900-000,5/26/1986,Male,Divorced,1/11/1977,3/7/1982,Fired with cause,Working,Legal,10,Amparo
Murdock Rosbottom,324-11-0302,Russia,152891,4/23/1978,Male,Divorced,3/8/1987,8/26/2013,Career change,Terminated,Accounting,4,Tarbagatay
Dalis Alner,552-51-3133,Brazil,14780-000,12/28/1995,Male,Married,10/1/1987,10/24/1999,Quit,On Leave,Services,9,Barretos
Redd Whittlesey,776-48-0360,Peru,,5/29/1960,Male,Single,11/30/1992,9/10/1997,Fired with cause,On Leave,Services,4,Cusco
Prentice Jesper,734-53-2030,China,,6/14/1991,Male,Divorced,1/19/2013,8/23/1980,Fired with cause,Working,Engineering,6,Wanmingang
Ash Austen,656-30-7655,Mexico,93429,6/16/1968,Male,Divorced,10/18/1985,7/6/1983,Retired,On Leave,Research and Development,1,El Mirador
Michal Alcalde,481-07-0893,Yemen,,4/3/1997,Male,Married,8/11/1988,8/20/2005,Quit,On Leave,Support,4,Madīnat Lab‘ūs
