Blondell Rizzotto,432-11-5657,Ukraine,,12/26/1991,Female,Divorced,4/22/1986,7/31/2017,Quit,On Leave,Sales,7,Tsarychanka
Rickard Carn,892-67-4456,Brazil,14860-000,4/18/1985,Male,Married,1/3/1989,10/26/1997,Quit,Terminated,Human Resources,6,Barrinha
Timotheus Edmondson,690-17-2608,China,,3/21/1992,Male,Married,10/1/2007,7/8/2007,Retired,Working,Sales,10,Ganxi
Cornela Banaszczyk,425-18-6134,China,,4/3/1986,Female,Single,9/18/2001,2/26/1992,Retired,Working,Accounting,4,Xichang
Zebulen O'Logan,188-10-8164,China,,9/27/1973,Male,Married,9/4/1977,6/16/2007,Quit,Terminated,Marketing,3,Beixin
Bonnie Chmarny,347-28-0110,Japan,321-2342,11/6/1992,Female,Divorced,7/11/1999,5/5/1997,Fired with cause,Working,Product Management,5,Nemuro
Pincas Morland,351-24-4475,Chile,,8/9/1957,Male,Married,7/17/1995,7/6/2006,Retired,On Leave,Sales,1,Quillota
Andros Larmouth,630-28-5865,Indonesia,,10/7/1982,Male,Married,8/12/1995,10/22/1985,Quit,Terminated,Business Development,10,Bentar
Jeff Lidgate,219-63-3775,Philippines,2826,11/24/1977,Male,Single,10/16/1983,8/26/1999,Career change,Terminated,Support,6,Mapalacsiao
Mari Tichner,447-13-9218,China,,11/14/1979,Female,Divorced,7/7/2016,10/20/1978,Career change,Terminated,Product Management,1,Ruilin
Anett Stebbings,383-47-1527,China,,10/6/1958,Female,Single,7/9/1977,5/10/2003,Retired,Terminated,Sales,5,Chunhu
Mahala Sorby,713-20-4248,Afghanistan,,9/8/1981,Female,Married,7/18/1984,9/18/1996,Career change,On Leave,Product Management,10,Sang-e Chārak
Durand Moseby,861-08-4910,United States,20546,10/11/1982,Male,Divorced,5/15/1989,6/30/1996,Quit,Working,Training,2,Washington
Ekaterina Corkel,513-34-6378,Thailand,84180,12/28/1993,Female,Single,9/5/2013,5/28/2002,Career change,Terminated,Accounting,10,Wiphawadi
Ilsa Christer,258-58-6915,Malaysia,55928,3/12/1975,Female,Divorced,9/17/1990,8/16/1986,Retired,Working,Product Management,3,Kuala Lumpur
Rodrigo Sagerson,753-41-1115,Indonesia,,5/6/1973,Male,Married,1/3/2017,6/23/1991,Fired with cause,Terminated,Human Resources,7,Rappang
Granville Milthorpe,213-60-8662,Angola,,11/25/1961,Male,Married,8/18/1986,5/6/2009,Fired with cause,Terminated,Marketing,9,Longonjo
Camala Jerson,625-80-8933,Thailand,10130,6/3/1956,Female,Married,10/2/2006,7/14/2008,Career change,On Leave,Research and Development,6,Bang Kho Laem
Bertrando Wyburn,578-30-8526,Russia,361538,3/25/1989,Male,Married,3/5/2007,3/24/2003,Retired,Working,Training,6,Islamey
Frederigo Korlat,399-65-0476,Portugal,2775-398,12/16/1967,Male,Divorced,7/25/2001,11/7/1985,Fired with cause,Terminated,Engineering,7,Carcavelos
Carmelia Allabush,454-58-2344,China,,2/20/1985,Female,Divorced,10/2/1992,11/3/1982,Fired with cause,On Leave,Training,6,Suishan
Dionysus Bartaletti,871-04-4981,Croatia,34310,10/15/1985,Male,Married,10/31/2011,11/19/1980,Retired,Working,Services,3,Viškovci
Carmencita Wabey,404-12-2102,Russia,391660,12/17/1957,Female,Married,11/18/1998,3/6/1984,Career change,Working,Product Management,9,Yermish’
Krisha Weathey,653-54-3423,China,,10/13/1969,Male,Single,1/8/2007,6/29/1992,Career change,Terminated,Sales,5,Yanglin
Quinta Gooderridge,690-95-1895,Philippines,5700,4/11/1993,Female,Divorced,9/13/1998,11/13/2007,Quit,Terminated,Business Development,1,Magapit
Leonora Merchant,278-28-0991,Philippines,5103,6/22/1992,Female,Married,8/9/2007,1/18/1999,Fired with cause,Terminated,Support,3,Quibal
Veronique Mannie,514-77-3388,China,,12/7/1973,Female,Divorced,9/1/1980,1/19/1990,Career change,Working,Engineering,9,Hongxing
Aveline Schimaschke,757-91-1222,Indonesia,,3/14/1980,Female,Married,2/1/2007,11/15/2002,Quit,On Leave,Marketing,2,Nunsena
Aldis Corser,836-21-5949,United States,28289,7/21/1996,Male,Married,4/27/2019,11/15/1997,Retired,Working,Sales,7,Charlotte
Jayme Rubinchik,545-97-3525,Thailand,24130,6/3/1966,Male,Divorced,3/11/1991,2/14/1987,Fired with cause,On Leave,Marketing,2,Bang Pakong
Oran Hysom,763-28-4533,China,,1/22/1996,Male,Single,10/10/2008,4/28/1980,Retired,Working,Sales,1,Qinlan
Alida Boyington,529-95-5052,Brazil,84240-000,12/4/1972,Female,Divorced,9/29/1983,1/28/2014,Quit,Working,Research and Development,1,Piraí do Sul
Ethan Radley,859-79-7614,Philippines,6419,2/15/1969,Male,Married,8/13/1991,6/25/1987,Retired,Terminated,Training,3,San Vicente
Katheryn Chalice,718-03-9713,Brazil,68740-000,3/15/1983,Female,Single,1/28/2012,8/27/2003,Career change,Terminated,Accounting,9,Castanhal
Alix Steinor,549-06-8024,Peru,,6/6/1969,Male,Single,7/8/2004,7/27/2017,Career change,Terminated,Support,7,Cuispes
Mart Beseke,736-55-4291,China,,11/24/1982,Male,Married,4/2/2017,8/10/1987,Fired with cause,Working,Business Development,10,Ma’an
Mari Steanson,528-87-2471,China,,1/10/1977,Female,Divorced,11/3/2008,4/20/1998,Career change,Working,Accounting,9,Xiacang
Alane Jinda,461-08-5799,China,,8/25/1991,Female,Divorced,9/25/1999,3/30/2007,Fired with cause,Working,Business Development,10,Luoshe
Hedy Titt,473-34-4362,Indonesia,,6/8/1989,Female,Single,12/3/1997,8/4/2004,Retired,Terminated,Services,7,Sumberarumkrajan
Kirstyn Witham,212-57-0723,Indonesia,,5/10/1996,Female,Married,9/23/2015,6/22/2010,Fired with cause,On Leave,Engineering,5,Kotabaru
Norry Blind,147-22-8501,Argentina,3565,11/3/1977,Female,Married,11/18/2011,2/8/1994,Retired,Working,Product Management,2,Tartagal
Gaspard Essex,888-39-8212,Thailand,39140,8/20/1997,Male,Divorced,3/9/1981,6/22/1993,Retired,Terminated,Sales,7,Non Sang
Franky Overil,349-51-0219,Croatia,51415,5/31/1999,Female,Married,1/9/2015,8/20/1983,Fired with cause,Terminated,Business Development,7,Lovran
Doralyn Touret,643-33-8492,Poland,62-280,11/4/1976,Female,Married,1/22/2007,5/21/2009,Retired,On Leave,Research and Development,4,Kiszkowo
Gardiner Tramel,801-55-2397,Peru,,2/27/1959,Male,Divorced,7/10/2004,11/8/1986,Quit,Terminated,Human Resources,5,Maca
Rogers Roughsedge,116-44-5631,Indonesia,,1/8/1981,Male,Married,5/10/1988,9/9/1994,Quit,Terminated,Engineering,4,Lupak
Eberhard Cosser,331-26-3462,Panama,,6/29/1974,Male,Single,7/23/1976,2/17/2015,Career change,Terminated,Accounting,8,Pocrí
Frances Pallant,508-77-9452,Philippines,4424,7/2/1963,Female,Divorced,4/6/1981,10/5/1978,Retired,Terminated,Sales,10,Maagnas
Leupold Warmisham,150-02-0750,Indonesia,,12/23/1981,Male,Divorced,9/7/1981,8/28/2006,Career change,On Leave,Product Management,1,Cigembong
Yorgo Shute,296-86-5362,Nicaragua,,10/9/1975,Male,Married,1/15/2002,1/28/2005,Fired with cause,Working,Legal,4,Nuevo Amanecer
