Lanita Slamaker,594-23-5052,China,,9/7/1971,Female,Divorced,7/1/1994,3/23/2012,Retired,On Leave,Product Management,2,He’an
Lois Betonia,186-70-3250,Kenya,,4/1/1996,Female,Married,7/21/1998,2/15/1980,Retired,On Leave,Engineering,9,Kilifi
Cynthia Chastelain,872-19-4674,Japan,357-0211,11/5/1995,Female,Divorced,6/7/2002,2/12/1987,Career change,On Leave,Human Resources,7,Hannō
Thedric Tulloch,486-54-4725,United States,77305,3/9/1981,Male,Single,12/15/1991,7/24/2010,Fired with cause,On Leave,Marketing,6,Conroe
Cristen Gedling,258-03-4225,Brazil,95760-000,5/29/1980,Female,Married,11/4/2014,12/20/1981,Career change,Working,Accounting,6,São Sebastião do Caí
Athene O' Driscoll,448-12-9845,Guinea-Bissau,,4/16/1989,Female,Single,2/25/2003,8/13/1992,Career change,Working,Research and Development,1,Bafatá
Mead Dackombe,870-06-7888,Indonesia,,11/25/1981,Female,Divorced,3/6/1994,3/3/2016,Career change,Working,Accounting,9,Sumberjo
Jacenta Plet,343-22-0457,Sweden,351 97,10/22/1992,Female,Single,7/21/1993,6/19/2016,Quit,On Leave,Business Development,5,Växjö
Trix Locard,268-29-8183,Greece,,6/24/1992,Female,Married,4/24/2002,8/11/1994,Fired with cause,On Leave,Marketing,10,Perivóli
Theresina McNally,229-84-5805,China,,11/10/1993,Female,Married,6/8/1982,2/5/1983,Retired,On Leave,Services,8,Zhanghuban
Alix Barbary,636-65-8626,Portugal,3700-689,1/15/1986,Male,Single,10/3/1988,10/26/1997,Retired,Terminated,Business Development,1,Baganha
Oren Jaime,443-58-3610,Canada,J7R,10/7/1998,Male,Divorced,2/28/1982,10/4/2001,Career change,On Leave,Services,1,Saint-Eustache
Tybi Puleston,510-31-2434,Japan,745-0402,7/1/1964,Female,Divorced,12/7/2010,10/14/2002,Quit,Working,Marketing,10,Mitake
Fay Potter,119-59-8016,Indonesia,,7/27/1956,Female,Divorced,6/9/1996,6/30/2004,Quit,Working,Product Management,10,Kemiri Daya
Drugi Peterson,750-90-3278,Brazil,58117-000,11/27/1979,Male,Married,3/17/2010,11/11/1991,Career change,On Leave,Support,4,Lagoa Seca
