Jermayne Kunzelmann,207-42-5811,Portugal,4620-620,8/20/1958,Male,Single,5/7/1993,8/12/1978,Retired,On Leave,Sales,9,Linhares
Conan Di Lucia,895-19-2982,China,,10/13/1995,Male,Single,5/22/2014,5/14/2011,Quit,Working,Legal,2,Sanchahe
Elisha Quilliam,659-05-0419,Indonesia,,7/24/1986,Female,Single,6/10/1998,11/16/1999,Retired,On Leave,Accounting,7,Patalan
Lewiss Migheli,705-26-7825,Australia,8045,6/27/1980,Male,Married,1/3/2003,11/6/2006,Career change,Terminated,Support,6,Melbourne
Bondon Gurden,423-80-0064,Zambia,,1/5/1993,Male,Single,11/29/2013,10/9/1994,Quit,Working,Marketing,10,Mwense
Trisha Bownass,145-15-5159,Russia,357560,4/1/1966,Female,Divorced,1/31/1979,7/16/1979,Retired,Working,Training,1,Svobody
Wilmette Burdus,247-63-4527,Colombia,056478,10/18/1966,Female,Married,5/8/1994,9/27/1995,Retired,Working,Legal,10,Salgar
Anastasia Reardon,695-26-0593,Greece,,10/16/1975,Female,Married,1/26/2004,2/18/2012,Quit,On Leave,Training,6,Plagiári
Kit Ubsdale,599-83-4808,Italy,90129,12/20/1993,Male,Single,11/7/1999,9/8/1985,Fired with cause,On Leave,Services,4,Palermo
Leonardo Geare,200-68-3741,China,,2/22/1967,Male,Divorced,8/13/2013,11/29/1981,Retired,On Leave,Product Management,1,Liuyuan
Lorant Overal,121-26-0625,Hungary,3607,8/27/1973,Male,Single,11/1/1988,12/4/1985,Fired with cause,On Leave,Legal,10,Ózd
Thurston Ximenez,775-81-9153,Panama,,10/23/1991,Male,Married,9/15/1987,11/9/1997,Quit,Working,Research and Development,6,Llano Largo
Kyle Harriday,404-05-8578,China,,2/5/2000,Male,Married,10/28/1989,11/11/1985,Retired,Terminated,Legal,2,Cuntan
Maryl Gostling,312-04-6139,Indonesia,,2/14/1969,Female,Divorced,4/9/1992,5/6/1992,Retired,On Leave,Marketing,4,Nanggela
Elvyn Yokley,209-67-7530,South Africa,1590,3/10/1962,Male,Single,6/19/1998,11/26/1984,Fired with cause,Terminated,Sales,2,Nigel
Ermin Caitlin,621-03-5050,Indonesia,,9/24/1970,Male,Married,2/9/2017,6/26/2017,Fired with cause,Working,Legal,3,Tebon
Keith Stellin,568-46-2897,Portugal,4805-196,12/18/1962,Male,Divorced,4/18/1982,9/22/1977,Quit,On Leave,Support,10,Longos
Jeramie Raubenheimer,208-19-7598,Mexico,33538,8/5/1980,Male,Single,5/19/1978,9/24/2018,Fired with cause,On Leave,Marketing,2,Guadalupe
Melvyn McPhilip,335-46-0150,China,,10/2/1995,Male,Married,4/17/1992,7/4/2006,Retired,On Leave,Sales,3,Langqi
Grantley MacIllrick,323-10-6065,Peru,,6/28/1958,Male,Divorced,2/8/1996,5/6/1988,Fired with cause,Working,Accounting,7,Mamara
Kattie Rawdall,652-77-9607,Brazil,35670-000,9/18/1985,Female,Divorced,5/23/2013,7/5/2017,Career change,Working,Sales,3,Mateus Leme
Rosalie Hemms,783-65-1602,France,92509 CEDEX,1/27/1981,Female,Divorced,2/4/2007,4/24/1988,Quit,On Leave,Training,3,Rueil-Malmaison
Thornton Whitsey,643-07-0203,Peru,,4/23/1959,Male,Married,10/24/2018,3/5/2002,Career change,Working,Sales,4,Vischongo
Boigie Barus,838-19-0826,Mongolia,,10/11/1970,Male,Married,7/22/2011,4/14/1987,Quit,Terminated,Sales,1,Sharïngol
Quintin Prandin,424-16-7152,Philippines,3707,7/22/1982,Male,Married,2/24/2011,1/16/2019,Retired,Working,Product Management,5,Almaguer North
Bendick Quantrill,894-64-1795,Mexico,87024,6/25/1964,Male,Married,5/30/1990,12/24/1989,Retired,Working,Product Management,1,Azteca
Jodie Haggerston,540-68-1780,China,,9/4/1993,Male,Married,3/8/2018,11/6/1983,Career change,On Leave,Human Resources,10,Hongmen
Bobbi Garm,295-18-0686,China,,9/28/1991,Female,Divorced,1/18/2007,11/17/1977,Quit,Terminated,Product Management,8,Yanchi
