Starr Whittam,339-63-9990,Philippines,6216,12/17/1959,Female,Single,11/29/1992,3/18/1997,Quit,Working,Human Resources,7,Abucayan
Sim Dinneges,687-85-3301,Russia,601525,8/7/1998,Male,Married,4/6/1983,8/2/1992,Fired with cause,Terminated,Marketing,5,Mezinovskiy
Sherwood Domenge,715-86-1971,Portugal,2525-105,11/28/1958,Male,Single,7/31/2018,12/28/2010,Fired with cause,Working,Training,4,Bolhos
Arielle Kingscott,726-95-4829,Ukraine,,12/17/1976,Female,Married,2/13/2013,6/25/2010,Career change,On Leave,Accounting,5,Myronivka
Nicole Fontenot,617-11-5400,Slovenia,3310,9/25/1980,Female,Divorced,10/28/2012,8/31/1982,Fired with cause,Terminated,Legal,10,Gotovlje
Patrick Coste,718-56-2520,China,,10/28/1960,Male,Married,9/21/1991,1/17/2009,Retired,Terminated,Training,10,Nanyi
Katlin Dunbobin,806-03-3357,Saudi Arabia,,5/17/1962,Female,Divorced,2/22/2005,4/8/2008,Quit,Terminated,Legal,5,Al Hadā
Dewey Dameisele,460-40-5326,Philippines,9205,9/24/1959,Male,Married,7/13/2005,8/23/2011,Retired,Working,Services,3,Bacolod
Mildrid Bodesson,615-55-3512,Peru,,8/2/1972,Female,Married,1/7/1998,9/29/2004,Quit,Terminated,Sales,2,Huacaschuque
Harlene Garnsworth,113-69-0104,Czech Republic,273 01,5/4/1968,Female,Single,4/28/1988,8/27/1983,Career change,On Leave,Product Management,6,Kamenné Žehrovice
Trista Groveham,354-74-3898,China,,6/12/1980,Female,Single,2/25/2005,4/3/2005,Fired with cause,On Leave,Services,4,Jiangshan
Halsy Paton,837-56-5715,Brazil,13990-000,12/23/1964,Male,Married,7/16/2009,8/22/1990,Retired,Terminated,Support,3,Espírito Santo do Pinhal
Concordia Jedrzaszkiewicz,881-91-7526,United States,33190,9/3/1986,Female,Single,11/19/1988,7/28/2002,Fired with cause,Working,Legal,3,Miami
Coleman Scamaden,280-10-5456,Japan,932-0056,11/10/1978,Male,Married,12/12/2014,12/4/2001,Career change,On Leave,Marketing,3,Oyabe
Andrew Dottridge,309-03-3673,China,,6/23/1983,Male,Divorced,2/3/2016,4/28/1998,Quit,Working,Research and Development,5,Altunemil
Beverlie Gathercoal,179-72-8280,Greece,,6/10/1983,Female,Divorced,11/5/1979,2/16/2014,Retired,Working,Research and Development,1,Mólos
Gus Shortcliffe,525-17-1480,Norway,9259,7/23/1984,Male,Divorced,2/6/1997,4/24/2013,Quit,On Leave,Business Development,1,Tromsø
Rosanne Boulding,388-43-3690,Brazil,29750-000,7/19/1959,Female,Divorced,5/24/1987,3/1/1978,Fired with cause,Working,Marketing,8,Pancas
Benji Mattedi,488-91-2115,Sweden,565 31,9/25/1962,Male,Married,10/30/2009,6/1/1989,Fired with cause,On Leave,Training,4,Mullsjö
Sol Ballantine,815-88-7368,Indonesia,,9/13/1998,Male,Married,3/19/1999,2/16/1980,Career change,Terminated,Accounting,9,Ciseureuheun
Alessandro Blaylock,509-51-4994,United States,75185,11/13/1986,Male,Single,11/5/1994,6/8/2016,Retired,On Leave,Research and Development,3,Mesquite
Zola Guerre,691-93-4267,Guam,96928,1/7/1986,Female,Divorced,1/27/2005,1/1/1994,Fired with cause,Terminated,Research and Development,5,Guam Government House
Frans Linley,150-05-5517,Thailand,12120,8/21/1981,Male,Single,6/29/1980,10/15/2013,Quit,On Leave,Support,3,Khlong Luang
Lissa Stroband,130-94-9249,Bulgaria,9272,6/11/1988,Female,Married,1/20/2005,1/21/2015,Career change,On Leave,Legal,10,Devnya
Baron Kaye,452-07-2917,France,90009 CEDEX,2/27/1984,Male,Married,2/4/1992,4/17/1981,Quit,Terminated,Human Resources,6,Belfort
Edythe Metzing,393-75-9077,China,,9/1/1964,Female,Married,1/15/2018,11/12/2002,Fired with cause,Terminated,Engineering,8,Shigu
Samara Sabate,268-33-3524,France,70004 CEDEX,6/16/1961,Female,Single,10/13/2016,12/12/1981,Fired with cause,Terminated,Product Management,3,Vesoul
Noella Sarchwell,372-49-3024,China,,7/6/1999,Female,Married,7/6/1988,3/27/1994,Career change,On Leave,Services,10,Shuidong
Malvina Jolly,456-86-1629,China,,10/31/1969,Female,Married,8/3/2004,10/6/1985,Fired with cause,Working,Marketing,3,Jiuhe
Barbara McGrail,620-94-7197,Peru,,3/12/1987,Female,Single,4/19/1986,11/8/2010,Retired,On Leave,Training,2,Orurillo
Gawen Bussons,719-55-3285,Indonesia,,9/21/1970,Male,Single,2/14/2015,11/14/1999,Retired,On Leave,Human Resources,2,Ngembo
Cull Pagnin,113-73-3877,Portugal,2765-317,3/7/1961,Male,Divorced,1/12/2004,7/12/1979,Fired with cause,Working,Business Development,6,Monte Leite
Flora Hultberg,418-67-3580,Indonesia,,11/20/1969,Female,Single,10/30/1976,8/1/2011,Career change,Terminated,Legal,1,Cigarogol
Josefina Staten,103-12-9675,Vietnam,,8/14/1993,Female,Married,1/23/2005,1/31/2014,Fired with cause,Working,Product Management,1,Thị Trấn Mỹ Lộc
Kerrie Stradling,426-30-9124,United Kingdom,DT10,8/11/1977,Female,Married,5/14/1984,3/25/1998,Fired with cause,Terminated,Sales,10,Kingston
Sharon Manton,733-29-4825,Portugal,4760-018,10/18/1981,Female,Divorced,3/20/2017,7/20/1989,Career change,On Leave,Research and Development,4,Antas
Sanford Jolliman,537-26-1579,China,,11/7/1991,Male,Single,10/24/1981,7/8/1999,Fired with cause,Terminated,Engineering,3,Liuji
Ikey Talmadge,864-16-2428,United States,95108,2/10/1978,Male,Single,2/22/1980,12/22/1976,Career change,Terminated,Product Management,5,San Jose
Raynor Craxford,336-45-1933,Burkina Faso,,4/9/1977,Male,Divorced,10/1/2003,9/2/2002,Retired,Working,Engineering,9,Léo
Martyn Parradye,687-97-2956,Myanmar,,4/20/1962,Male,Single,11/27/2001,4/2/2015,Career change,Working,Business Development,1,Myingyan
Elyn Verbruggen,885-45-0783,Brazil,61890-000,3/3/1995,Female,Single,7/10/2008,4/17/1995,Career change,Working,Accounting,9,Guaiúba
Mickie Weedon,573-52-2005,Bangladesh,8566,11/4/1959,Female,Divorced,5/16/1977,3/18/2005,Retired,Working,Engineering,8,Mathba
Weber Groucutt,421-65-9864,Indonesia,,8/16/1999,Male,Divorced,5/6/1988,11/25/1984,Quit,On Leave,Business Development,8,Watubura
Ingamar Skillern,200-71-7579,Russia,368890,11/30/1962,Male,Divorced,7/14/1983,3/30/1987,Retired,Working,Sales,3,Yuzhno-Sukhokumsk
Cissy Rushforth,691-67-5928,China,,9/30/1961,Female,Married,10/15/2001,10/5/1998,Quit,Terminated,Accounting,7,Yanglang
Ulrick Hardisty,341-15-7120,France,57509 CEDEX,12/3/1974,Male,Married,11/30/1980,1/12/1982,Fired with cause,On Leave,Sales,1,Saint-Avold
Octavius Barkley,767-86-1125,Canada,V4C,5/9/1960,Male,Divorced,8/8/1977,7/20/2004,Career change,On Leave,Training,8,New Westminster
Iver Trahair,563-57-3096,Indonesia,,7/7/1975,Male,Married,7/19/2002,2/23/1987,Retired,Terminated,Support,8,Baler Baleagung
Quintus Midford,268-26-4706,United States,47725,3/18/1969,Male,Married,1/7/1982,11/4/1988,Career change,On Leave,Training,8,Evansville
Charlena Tudge,661-76-9594,Indonesia,,5/13/1979,Female,Single,8/31/1982,9/22/1985,Quit,Terminated,Sales,8,Aelande
Burch Armall,683-19-2631,United States,19892,1/26/1970,Male,Single,6/27/2013,10/1/2008,Retired,Working,Support,9,Wilmington
Cobby Vassall,876-09-8507,China,,3/9/2000,Male,Married,1/20/1987,12/3/1990,Retired,On Leave,Sales,3,Zhuhu
