Gabriele Mateiko,345-37-0655,Japan,938-0014,8/12/1963,Male,Divorced,11/30/1980,9/29/2006,Quit,Working,Support,9,Ueki
Callean Tomanek,774-31-2778,China,,9/7/1990,Male,Married,6/15/1999,12/25/2012,Fired with cause,Working,Product Management,10,Wukeshu
Fraze Gilford,874-31-0141,Indonesia,,2/18/1980,Male,Married,12/15/1987,5/26/1989,Retired,Terminated,Legal,2,Leles
Joseito Hearnaman,118-03-5594,Peru,,1/12/1967,Male,Married,4/3/1992,4/18/1992,Quit,Terminated,Services,1,Pajarillo
Drona Regardsoe,787-68-6431,Nigeria,,11/2/1963,Female,Married,8/23/1996,10/25/2016,Retired,Working,Marketing,10,Nafada
Davidson Casetti,673-63-6897,Czech Republic,739 53,11/11/1961,Male,Divorced,4/29/1999,9/3/2013,Career change,On Leave,Training,1,Komorní Lhotka
Jannel Coneybeare,739-06-1034,China,,12/29/1970,Female,Single,10/13/1997,1/14/1995,Fired with cause,Terminated,Services,8,Xuezhen
Cosetta Osmund,251-02-4607,China,,12/31/1956,Female,Married,3/7/1987,10/28/1979,Quit,On Leave,Services,9,Beixin
Petr Mobley,497-07-4758,Yemen,,5/25/1962,Male,Divorced,5/23/1986,8/20/2017,Quit,Working,Support,5,Al Khamīs
Justine Birkenhead,475-59-3689,China,,12/8/1978,Female,Married,9/2/2014,6/13/1980,Career change,Terminated,Engineering,8,Pujiang
Rodie Trewartha,611-11-7313,Kazakhstan,,9/7/1960,Female,Married,11/2/2011,12/12/2013,Retired,Working,Accounting,6,Sorang
Gertrudis Pow,155-01-3456,Finland,99101,7/20/1957,Female,Married,5/23/1980,10/8/2016,Career change,On Leave,Legal,2,Kittilä
Mildrid Kennon,101-24-6210,Vietnam,,4/15/1987,Female,Single,12/4/2002,6/29/1993,Quit,Terminated,Business Development,8,Thị Trấn Tam Điệp
Conrad Guihen,705-62-3514,Russia,601144,5/30/1986,Male,Divorced,1/20/1978,2/10/1982,Career change,Working,Legal,10,Petushki
Katusha Vinson,805-14-2235,Russia,307000,6/15/1992,Female,Single,4/20/1980,5/30/1993,Career change,On Leave,Engineering,5,Manturovo
Kip Bubbear,698-69-0154,Indonesia,,11/26/1968,Female,Divorced,8/21/2010,1/31/1977,Career change,Working,Sales,6,Rowotengah
Berton Stockell,442-37-2976,Russia,301233,2/3/1969,Male,Single,9/7/2003,8/10/2014,Career change,Working,Accounting,4,Krapivna
Cyrus Sprionghall,508-53-7415,Belarus,,6/12/1988,Male,Married,11/9/1976,11/20/1977,Fired with cause,On Leave,Human Resources,5,Hatava
Blondell Binnall,138-18-2553,China,,8/1/1979,Female,Divorced,4/21/2016,12/25/1985,Quit,Working,Services,2,Rongxing
Gregory Brimmicombe,767-39-2094,Indonesia,,11/27/1981,Male,Divorced,5/9/2010,3/31/1978,Career change,Working,Human Resources,3,Sukarama
Lucian Delgardo,257-52-9133,China,,7/15/1979,Male,Divorced,9/15/1997,6/20/2013,Quit,Terminated,Business Development,6,Jiubao
Bianca Ryrie,252-63-0134,Philippines,5711,6/29/1969,Female,Divorced,10/3/2010,3/3/1998,Retired,Working,Sales,5,Boston
Dionisio Rosekilly,264-93-5948,Argentina,5903,12/13/1962,Male,Married,9/29/1990,3/16/1983,Quit,On Leave,Human Resources,7,Villa Nueva
Richardo Jest,202-30-4529,Russia,659635,3/1/1972,Male,Divorced,1/10/2004,9/4/2007,Quit,Terminated,Marketing,1,Aya
Brier Bassam,284-64-9529,Ireland,D17,6/19/1980,Female,Single,10/25/1979,1/2/2002,Fired with cause,Terminated,Training,5,Moate
Emmy Greger,113-31-0393,China,,5/29/1984,Female,Married,11/27/1985,6/6/1995,Quit,Terminated,Training,2,Binhe
Allin Jeannequin,747-18-2663,Philippines,8102,8/1/1960,Male,Single,7/13/1993,9/3/2004,Quit,Working,Engineering,8,Cambanugoy
Caresse McDowell,880-08-7383,Sweden,164 83,1/6/1959,Female,Divorced,6/16/2012,6/12/1976,Retired,Terminated,Support,6,Stockholm
Bibi Dufore,393-73-1990,Tanzania,,12/7/1961,Female,Single,1/2/1998,5/14/2004,Quit,Working,Services,8,Kijini
Conn Gabb,108-26-8968,Japan,579-8066,12/20/1967,Male,Single,8/21/1997,10/29/1983,Career change,Terminated,Support,3,Daitōchō
Tallie Boundey,574-72-7053,Portugal,2600-015,5/7/1964,Male,Single,2/27/1990,3/2/1978,Quit,Terminated,Marketing,1,Vila Franca de Xira
Augustine Summersett,682-14-5820,Brazil,68620-000,9/26/1998,Male,Married,4/1/2007,10/23/1999,Fired with cause,Working,Support,9,Viseu
Coop Cridland,553-68-4034,China,,6/3/1994,Male,Single,2/24/2011,6/7/2000,Fired with cause,Terminated,Accounting,3,Guiyang
Jaclin Dickens,760-49-9349,Japan,989-1505,11/2/1961,Female,Divorced,7/9/2002,3/11/1998,Fired with cause,Terminated,Services,1,Ono
Colan Quennell,632-55-0753,China,,7/8/1984,Male,Single,12/27/2011,10/3/2014,Career change,Terminated,Engineering,4,Yujia’ao
