Mikaela Hurt,746-97-8195,Indonesia,,6/18/1958,Female,Single,12/31/1990,4/25/1985,Fired with cause,Terminated,Training,4,Tegaldowo
Kittie Duffin,353-07-3344,United States,22096,12/23/1985,Female,Divorced,9/10/2004,10/26/2000,Retired,On Leave,Business Development,2,Reston
Roberta Croal,834-84-2602,Indonesia,,8/3/1994,Female,Single,1/25/1985,5/29/1977,Career change,Working,Human Resources,1,Nangewer
Emmalyn Elks,242-47-0089,Peru,,3/3/1978,Female,Married,8/12/2000,7/10/1982,Quit,Working,Sales,10,Celendín
Seamus Blackie,239-70-7864,Norway,3741,12/18/1966,Male,Divorced,10/1/1981,12/18/1976,Quit,On Leave,Support,4,Skien
Susette Shelton,592-86-3374,Uganda,,8/24/1982,Female,Divorced,12/4/1976,9/29/2000,Quit,Working,Legal,8,Katakwi
Valene Grigoire,633-19-0633,Poland,36-046,6/23/1978,Female,Single,5/10/2013,9/13/1993,Fired with cause,On Leave,Business Development,10,Zgłobień
Huey Logue,571-95-4572,Norway,0315,7/26/1968,Male,Single,4/28/1986,5/19/1981,Retired,On Leave,Support,5,Oslo
Quintin Husband,173-11-6083,Brazil,26300-000,3/19/1967,Male,Divorced,11/24/1992,4/21/2017,Quit,On Leave,Support,10,Queimados
Doll Axston,332-10-0572,Indonesia,,10/4/1966,Female,Divorced,7/7/2010,6/23/2012,Career change,Terminated,Product Management,4,Jiworejo
Brannon McCaskill,316-13-8995,Indonesia,,2/15/1971,Male,Single,6/5/1991,11/17/1992,Fired with cause,Terminated,Legal,8,Bendilmuning
Almeda Paddick,726-38-9646,United States,78278,3/3/1958,Female,Divorced,9/23/2007,8/7/1979,Fired with cause,Terminated,Product Management,6,San Antonio
Nollie Cordery,213-62-8803,France,39304 CEDEX,5/11/1986,Male,Single,1/23/2000,5/22/1994,Fired with cause,On Leave,Training,1,Champagnole
Rorie Beat,184-56-5896,Norway,9406,10/20/1977,Female,Married,3/15/2019,9/16/1976,Retired,Terminated,Support,2,Harstad
Heath Hengoed,322-77-0980,Philippines,8426,7/24/1998,Female,Divorced,2/13/2001,9/29/2016,Quit,Working,Research and Development,3,Tubajon
Mason Bowditch,794-67-2982,Indonesia,,8/23/1980,Male,Divorced,2/17/2006,11/22/1996,Career change,Working,Research and Development,8,Kalidung
Grantham Showen,765-13-0035,Kazakhstan,,2/25/1993,Male,Single,5/2/2016,1/12/1994,Quit,Working,Training,7,Petropavlovsk
David Briers,305-43-1930,China,,10/6/1990,Male,Divorced,4/9/2017,4/11/1988,Career change,Terminated,Product Management,8,Longhua
