Currey Ianitti,587-52-3742,Portugal,9500-701,12/17/1995,Male,Single,2/27/1984,5/17/2015,Retired,On Leave,Business Development,1,São Roque
Tova Steven,587-71-9011,Peru,,7/7/1992,Female,Divorced,12/21/2000,1/6/2015,Retired,On Leave,Training,5,Ferreñafe
Lazar Tranter,763-35-2880,China,,9/30/1958,Male,Divorced,10/7/1980,12/12/2017,Quit,Working,Services,6,Shuangtang
Mikael Beyne,471-59-2985,Tanzania,,8/6/1969,Male,Single,6/9/2002,1/31/2015,Quit,On Leave,Marketing,6,Kasulu
Ferris Eastam,686-73-3140,South Korea,,5/25/1958,Male,Married,2/25/2012,10/19/2007,Fired with cause,Terminated,Services,6,Goseong
Wilt Stonham,436-86-4416,China,,5/3/1968,Male,Divorced,2/1/2013,6/2/1995,Retired,On Leave,Marketing,8,Damaishan
Chrotoem Shenley,812-26-9070,Kazakhstan,,4/14/1980,Male,Divorced,10/19/1993,1/2/1994,Retired,On Leave,Training,7,Ridder
Kellyann Greatrakes,775-64-7995,Comoros,,10/11/1971,Female,Divorced,1/15/2000,11/3/2015,Career change,Working,Services,7,Itsandzéni
Allayne Ingray,627-64-7408,Greece,,10/30/1975,Male,Married,5/24/1985,10/19/1982,Retired,Working,Marketing,3,Antimácheia
Meier Danielis,192-07-3245,China,,3/3/2000,Male,Single,5/16/1997,7/20/1992,Career change,Working,Business Development,6,Shuitou
Veda Fosdike,589-96-9380,China,,3/18/1985,Female,Divorced,3/1/2009,12/16/2000,Quit,On Leave,Research and Development,9,Shuiyuan
Tamera Jodlowski,702-73-2968,Hungary,6718,9/30/1978,Female,Divorced,7/25/1976,10/31/1979,Quit,Working,Support,1,Szeged
Henrieta Blakey,180-07-6753,Indonesia,,10/14/1998,Female,Single,12/26/1991,7/11/2009,Fired with cause,Terminated,Accounting,4,Jatisari
Berkley Honig,274-39-3841,Vietnam,,10/16/1966,Male,Single,8/20/2012,5/19/1980,Quit,On Leave,Legal,2,Cẩm Phả Mines
Hugues Grafton-Herbert,330-74-5889,Poland,38-114,10/20/1956,Male,Married,1/10/1979,2/28/1995,Career change,Terminated,Human Resources,2,Niebylec
Thaddeus Telfer,171-26-1063,Finland,54920,6/22/1990,Male,Divorced,3/19/1978,5/26/1992,Quit,Terminated,Services,10,Taipalsaari
Emlynne Fery,450-91-2913,Barbados,,9/1/1980,Female,Divorced,2/17/1997,3/30/1989,Quit,Terminated,Legal,9,Speightstown
Mariette McGenn,750-47-5875,France,49411 CEDEX,1/1/1995,Female,Divorced,4/6/1985,2/26/1977,Fired with cause,Working,Research and Development,4,Saumur
Alexi Joselovitch,647-35-4247,Brazil,58840-000,1/4/1978,Female,Married,12/12/2004,3/2/2010,Fired with cause,Terminated,Sales,3,Pombal
Tammara Baroche,170-68-5412,China,,3/28/1980,Female,Divorced,8/18/1998,7/21/2017,Retired,Terminated,Marketing,9,Songjiang
Wynnie Harriot,795-85-0879,Indonesia,,7/23/1971,Female,Divorced,5/18/1979,5/25/1998,Quit,On Leave,Sales,9,Ciguha Tengah
Ryley Swaisland,345-05-3344,China,,1/8/1971,Male,Divorced,8/28/2000,2/2/1987,Retired,Terminated,Research and Development,10,Pengbu
Melli McConville,766-45-8900,Poland,22-650,4/23/1970,Female,Single,5/13/1997,5/21/1999,Retired,On Leave,Engineering,7,Łaszczów
Sukey Mantle,812-07-4122,Mexico,40894,2/8/1989,Female,Married,6/11/1994,4/18/1990,Career change,Working,Human Resources,2,La Esperanza
Karlen Rainard,588-84-7780,Indonesia,,12/20/1983,Female,Divorced,10/19/2006,7/18/2004,Career change,On Leave,Business Development,5,Anoek
Bessy Surmeyers,226-77-4058,Tanzania,,10/22/1977,Female,Single,4/16/1977,7/10/1995,Career change,On Leave,Research and Development,5,Nkove
Marcela Vobes,296-57-2499,Belarus,,9/27/1984,Female,Single,10/7/2009,4/16/2004,Career change,On Leave,Services,6,Klyetsk
Christy Andress,265-01-6903,Indonesia,,5/6/1970,Female,Single,7/7/1996,7/14/1993,Fired with cause,Working,Sales,9,Kadengan
Flynn Lumbers,651-04-1117,Sweden,151 44,10/9/1988,Male,Divorced,12/18/1984,5/5/2000,Retired,Working,Support,3,Södertälje
Romona Kliesl,541-42-5299,Sweden,828 94,9/21/1967,Female,Divorced,10/24/1988,4/14/1997,Retired,On Leave,Engineering,1,Edsbyn
Dewain Enriques,270-24-4698,China,,6/13/1995,Male,Single,12/4/2015,4/11/1979,Fired with cause,Terminated,Training,1,Longtou’an
Camey Shepland,876-38-3138,China,,3/29/1971,Male,Divorced,11/9/2018,11/3/1983,Fired with cause,Terminated,Legal,9,Gongnong
Farica Annear,786-28-8739,China,,12/3/1986,Female,Single,8/19/2001,5/19/1984,Career change,On Leave,Product Management,4,Taoyuan
Malissa Fox,867-96-4486,Indonesia,,11/8/1965,Female,Married,6/3/2018,9/22/1997,Career change,Working,Sales,7,Sitiarjo
Loella McKearnen,202-83-0552,Slovenia,2223,10/31/1973,Female,Married,2/22/2015,11/21/2016,Career change,On Leave,Support,5,Jurovski Dol
Alfred Pedron,729-60-2617,Dominican Republic,11511,5/16/1981,Male,Married,3/29/1987,9/22/1998,Quit,Working,Business Development,1,Bayaguana
Cassaundra Olsen,104-02-7101,Ukraine,,11/16/1990,Female,Married,3/9/1992,4/16/1995,Quit,Working,Human Resources,5,Verkhnye Syn’ovydne
Cris Varvell,591-67-2075,Palestinian Territory,,7/21/1997,Female,Single,4/2/1995,6/12/1991,Fired with cause,On Leave,Product Management,7,Bidyā
Hana Lemme,337-35-4700,Philippines,1215,5/18/1999,Female,Married,2/29/2008,6/6/1983,Career change,On Leave,Marketing,10,Mayapusi
Theodora Woolerton,177-33-9714,China,,3/23/1969,Female,Single,1/16/1998,4/19/2001,Retired,Terminated,Engineering,9,Guankou
Sim Gier,822-07-8493,China,,9/27/1973,Male,Married,1/11/2015,4/8/2017,Quit,On Leave,Legal,4,Meizhuang
Mauricio Espley,333-71-9885,Yemen,,7/18/1963,Male,Single,11/24/1999,10/7/2010,Career change,On Leave,Engineering,8,‘Amrān
Artemas Gulk,352-03-9431,United States,84170,7/27/1956,Male,Divorced,8/9/1998,10/13/2010,Fired with cause,On Leave,Human Resources,5,Salt Lake City
Nelson Friett,285-54-3511,Albania,,6/22/1998,Male,Married,6/17/1990,7/12/1983,Fired with cause,On Leave,Business Development,9,Fier
