Federica Pecha,379-37-7425,China,,4/19/1998,Female,Divorced,12/9/1985,1/14/2007,Fired with cause,Working,Services,10,Zhoukou
Mikey Thynn,178-24-5291,China,,9/15/1960,Male,Married,7/14/1996,2/24/2011,Fired with cause,On Leave,Accounting,6,Xiaochuan
Karel Beaney,598-82-5055,China,,6/25/1976,Female,Divorced,11/11/1994,1/18/1980,Quit,On Leave,Research and Development,6,Anjihai
Cordie Andrin,189-49-7875,Philippines,2211,11/28/1989,Male,Single,5/19/2001,8/4/2002,Career change,Terminated,Services,3,Masinloc
Thane Lealle,853-40-2165,Russia,366406,3/6/1969,Male,Single,4/30/2019,10/15/2011,Quit,Terminated,Human Resources,3,Borzoy
Juanita Mollitt,572-96-1027,Japan,699-2211,9/7/1992,Female,Divorced,8/24/2007,11/9/2013,Quit,On Leave,Marketing,3,Ōdachō-ōda
Evangelina Shipway,897-61-7267,Thailand,70170,2/4/1977,Female,Single,6/14/1979,12/28/2006,Retired,Terminated,Sales,6,Na Khu
Porty Stains,827-82-2174,China,,11/7/1998,Male,Single,7/18/2000,10/12/1986,Retired,On Leave,Research and Development,3,Xumai
Colby Redmond,422-52-6415,Philippines,6503,8/14/1961,Male,Single,8/20/1979,12/11/1997,Quit,On Leave,Services,1,Manicahan
Sigismond Birtley,530-29-2945,Kazakhstan,,8/15/1966,Male,Single,8/11/2016,3/19/2014,Career change,Terminated,Product Management,1,Ush-Tyube
Kamila Jakucewicz,242-06-8445,China,,2/25/1980,Female,Single,8/17/1999,9/10/2009,Career change,On Leave,Marketing,6,Xinba
Federico Cowie,308-81-8992,China,,10/21/1958,Male,Married,5/23/2011,1/29/1994,Quit,Working,Marketing,10,Fuchang
Corena McCombe,165-40-3892,Indonesia,,6/22/1995,Female,Married,8/15/1979,10/30/1979,Fired with cause,Terminated,Legal,10,Watulumbung
Clemens Felten,849-77-1729,Angola,,12/4/1996,Male,Single,5/22/1998,10/12/1993,Career change,Working,Sales,8,Cuito
Angelico Malster,849-08-9649,Philippines,6715,8/29/1985,Male,Single,3/24/2019,8/28/1986,Fired with cause,Terminated,Legal,1,Taltal
Cloris Vallance,191-70-0853,Sweden,702 21,2/23/1965,Female,Married,12/9/1999,5/23/2006,Retired,Terminated,Marketing,10,Örebro
Dorris McGibbon,500-28-0951,Vietnam,,7/24/1973,Female,Married,2/21/1989,4/26/2008,Retired,Terminated,Research and Development,5,Yên Lạc
Ringo Kmietsch,331-33-8110,Philippines,5040,9/23/1960,Male,Married,7/28/2000,8/31/1981,Retired,Terminated,Accounting,2,Dueñas
Christos Beeton,196-09-6140,Reunion,97838 CEDEX,11/24/1977,Male,Divorced,11/27/1994,4/8/2016,Fired with cause,On Leave,Sales,4,Le Tampon
Pincas Woller,754-14-2525,Hungary,3607,8/26/1956,Male,Married,6/1/1983,5/7/2014,Career change,Working,Sales,6,Ózd
Ofelia Ledgley,261-38-4566,Yemen,,6/13/1980,Female,Married,10/3/2011,4/30/1995,Fired with cause,Terminated,Services,5,Ash Sharyah
Shep Aldie,438-02-8770,Maldives,,1/12/1974,Male,Married,5/31/1977,11/2/1985,Career change,Terminated,Marketing,4,Viligili
Fiann Gilstoun,503-97-3510,Luxembourg,L-8396,1/28/1965,Female,Single,10/31/1998,4/28/2007,Fired with cause,Working,Training,10,Septfontaines
Siobhan O'Dogherty,158-21-1753,China,,12/21/1980,Female,Divorced,6/17/1977,5/7/1998,Fired with cause,Working,Business Development,2,Litan
Mersey Gibling,447-46-5702,Philippines,4329,8/20/1996,Female,Married,7/5/2005,1/28/1991,Career change,Terminated,Accounting,4,Sampaloc
Kristofer Tennick,760-35-1639,France,87077 CEDEX 9,11/7/1965,Male,Married,3/2/1989,4/13/2003,Fired with cause,On Leave,Research and Development,2,Limoges
Launce Currum,258-62-1998,Brazil,38180-000,9/1/1991,Male,Single,10/5/1980,12/12/1997,Retired,On Leave,Sales,5,Araxá
Astra Kennealy,823-54-0764,Senegal,,1/26/1958,Female,Single,4/17/1996,5/4/1983,Retired,Terminated,Business Development,1,Mbaké
Davidson Towers,821-43-2825,Indonesia,,11/22/1969,Male,Divorced,3/8/2016,11/29/1977,Fired with cause,On Leave,Training,6,Karangwungu Lor
Pavlov Crat,361-92-5006,Indonesia,,6/23/1992,Male,Married,4/28/2001,11/20/2001,Fired with cause,On Leave,Engineering,5,Rancagadog
Guillemette Bairnsfather,214-87-4933,Serbia,,3/25/2000,Female,Married,1/13/1991,8/31/2016,Fired with cause,Terminated,Accounting,10,Mošorin
Bertie Bole,366-93-5540,Turkmenistan,,10/4/1964,Male,Single,8/12/1998,7/28/1984,Retired,On Leave,Human Resources,6,Yolöten
Dollie Ricson,434-77-6935,Costa Rica,50601,12/25/1997,Female,Married,7/13/1983,2/17/2011,Quit,Working,Training,5,Cañas
Tony Rosenthal,617-02-1555,China,,12/23/1969,Male,Divorced,11/10/2016,12/24/1985,Career change,Working,Human Resources,2,Zhangdiyingzi
Rudie Asey,301-61-5314,China,,12/27/1983,Male,Divorced,12/1/2017,9/13/2002,Fired with cause,On Leave,Engineering,10,Lantian
Herbert Harrington,307-69-2561,China,,11/3/1978,Male,Single,7/16/1978,3/22/1980,Fired with cause,Terminated,Marketing,5,Longxi
Addie Riceards,115-77-5507,Indonesia,,9/6/1968,Male,Married,2/1/1986,4/11/2014,Retired,Working,Product Management,4,Dukuhmencek Lor
Imojean Borland,725-64-3548,China,,7/1/1987,Female,Single,3/2/2005,3/12/2004,Quit,Working,Services,9,Hanting
Marcel Grenshiels,125-46-3115,Kazakhstan,,3/29/1965,Male,Single,2/21/2010,10/28/1978,Fired with cause,On Leave,Human Resources,4,Shar
Rhona Brind,409-64-9249,China,,6/18/1983,Female,Single,9/5/1984,11/7/1982,Career change,Terminated,Legal,4,Haolibao
Dorry Iacobacci,583-16-8071,Indonesia,,2/12/1984,Female,Divorced,12/21/1982,11/16/1994,Retired,Terminated,Accounting,10,Pasar Kidul
Brook Row,738-95-1117,Indonesia,,10/7/1973,Female,Divorced,3/18/2015,8/19/2016,Career change,On Leave,Product Management,10,Tembang
Olympia Skyner,325-24-2712,Brazil,49517-000,1/26/1965,Female,Single,5/21/1977,7/25/2009,Quit,Working,Sales,10,Pinhão
Yorke Passie,582-58-5221,Indonesia,,6/17/1986,Male,Married,11/8/1984,5/26/1987,Retired,Working,Services,6,Batulayang
Marchall Kremer,559-78-6125,Russia,356825,2/8/1984,Male,Single,8/26/2009,4/9/2015,Career change,Working,Marketing,6,Budënnovsk
