Lillis Rennick,139-97-1791,Colombia,522508,12/8/1993,Female,Married,8/13/1977,7/9/1976,Fired with cause,Working,Business Development,3,Linares
Anthony Fairbeard,190-17-5093,Indonesia,,10/30/1970,Male,Married,7/25/1989,9/5/2002,Retired,Working,Human Resources,3,Krajanjugosari
Geordie MacDuffie,574-57-2853,China,,4/7/1966,Male,Divorced,11/29/2000,4/9/1978,Fired with cause,Working,Training,3,Yong’an
Kristopher Philpott,834-81-7773,France,06804 CEDEX,4/24/1981,Male,Divorced,4/26/2001,3/1/2002,Retired,Terminated,Sales,9,Cagnes-sur-Mer
Kevina MacCallester,134-31-7512,China,,3/27/1993,Female,Single,10/9/1982,11/13/2014,Fired with cause,Terminated,Training,3,Longxing
Hallsy Giraudot,403-18-5290,Tanzania,,7/5/1969,Male,Married,1/22/2013,12/31/2001,Quit,Terminated,Services,8,Kibondo
Enid Meus,730-23-0736,Lithuania,84019,1/5/1987,Female,Divorced,3/18/1999,8/31/1992,Retired,On Leave,Research and Development,1,Žagarė
Drucill Puxley,187-10-8278,China,,10/26/1963,Female,Single,4/16/1983,3/9/1988,Career change,Working,Sales,9,Gaoxu
Noach Lukins,242-03-0160,Philippines,2421,10/4/1956,Male,Single,12/18/1978,5/24/1981,Retired,Working,Sales,4,Malasiqui
Othello Jerche,280-77-3740,Brazil,96910-000,7/3/1972,Male,Single,1/13/1999,8/29/2003,Quit,Working,Training,10,Embu Guaçu
Gerome Magister,740-30-6703,China,,2/7/1981,Male,Single,3/21/1981,2/28/1986,Career change,On Leave,Marketing,4,Qiashui
Daron Zorener,307-19-5487,Brazil,44900-000,5/31/1978,Male,Single,8/14/1992,1/14/2000,Quit,Terminated,Engineering,3,Irecê
Val Yearby,658-34-8891,China,,3/19/1962,Male,Married,12/13/1995,10/19/2005,Fired with cause,On Leave,Accounting,10,Jibu
Valaree Burbidge,402-52-4160,Russia,366606,12/29/1992,Female,Single,12/14/1996,5/15/2000,Fired with cause,Terminated,Business Development,2,Kulary
Carny Capelle,300-39-4050,Ukraine,,3/22/1985,Male,Single,1/23/1996,6/21/2018,Retired,On Leave,Research and Development,10,Zolochiv
Gaven Ralph,409-26-0190,Portugal,3220-331,11/10/1988,Male,Divorced,7/12/1980,8/31/1976,Retired,Terminated,Business Development,1,Pisão
Ransom Grinishin,830-83-7405,Brazil,45615-000,7/25/1993,Male,Married,9/22/2002,9/5/1981,Fired with cause,On Leave,Accounting,8,Buerarema
Sanders Box,369-72-0528,Indonesia,,9/10/1988,Male,Single,9/3/1979,8/12/2001,Career change,Terminated,Engineering,3,Halimaung Jaya (F-3)
Jannel Kembery,607-90-4130,China,,4/18/1986,Female,Married,9/28/1980,5/12/1979,Quit,Terminated,Training,4,Jiaokou
Darcie Beggin,498-14-7762,Russia,619650,10/16/1980,Female,Divorced,7/15/1986,1/14/1982,Retired,Working,Legal,1,Gayny
Shelba Abrams,229-96-9053,France,60434 CEDEX,11/24/1973,Female,Divorced,2/28/1982,4/29/1991,Quit,Working,Sales,6,Noailles
