Dalton Wetherby,392-08-7513,Philippines,6415,11/21/1985,Male,Divorced,12/6/2003,5/29/1979,Fired with cause,Terminated,Human Resources,4,Bodega
Caz Bredbury,867-07-8894,South Korea,,9/14/1987,Male,Single,8/23/1985,10/5/1993,Fired with cause,On Leave,Product Management,10,Jenzan
Mischa Sibbe,364-82-8765,Peru,,10/23/1960,Male,Married,7/5/2012,11/8/2011,Fired with cause,On Leave,Engineering,10,Salas
Barbaraanne Ades,846-22-0967,China,,2/15/1973,Female,Single,10/25/2000,9/15/2001,Retired,Terminated,Services,3,Shentong
Demetra Mounce,744-37-7271,China,,1/29/1985,Female,Single,5/10/2011,11/16/2012,Retired,Terminated,Product Management,3,Haiyan
Adamo Rigney,805-94-9432,Indonesia,,1/16/1973,Male,Divorced,2/23/2001,7/13/2018,Retired,Terminated,Services,3,Mekarsari
Corenda Folks,477-63-7778,Jamaica,,9/12/1985,Female,Divorced,4/27/2012,5/6/1997,Quit,Working,Product Management,5,Lluidas Vale
Jacquetta Kelshaw,559-41-8392,Indonesia,,3/21/1984,Female,Single,5/1/2005,9/3/1994,Retired,On Leave,Research and Development,10,Sudimanik
Clive Mallan,456-36-4098,China,,6/9/1985,Male,Married,8/10/1992,9/17/1991,Quit,Terminated,Legal,5,Jianfeng
Mureil Livingstone,318-67-6728,Bulgaria,8890,1/30/1965,Female,Single,10/15/2002,4/10/2003,Career change,Terminated,Business Development,6,Tvŭrditsa
Oliviero Moff,736-37-5227,Syria,,4/22/1985,Male,Single,10/25/2009,3/31/1999,Retired,Terminated,Marketing,2,Ar Riqāmā
Tiff Corser,185-82-8019,Indonesia,,9/21/1998,Female,Divorced,2/11/1997,12/1/1999,Career change,Working,Services,8,Banjar Tengah
Frank Pickrill,223-56-1569,United States,94622,12/2/1983,Male,Married,7/8/2013,12/31/1994,Quit,Working,Services,3,Oakland
Roderick Kirkness,808-27-9552,Finland,25130,5/7/1999,Male,Married,9/1/2017,11/10/2013,Retired,Terminated,Human Resources,5,Muurla
Nelia Davinet,525-34-3723,China,,4/9/1990,Female,Married,12/5/1978,1/22/2000,Career change,Working,Services,1,Jieshou
Ewell Cerith,366-43-4537,Argentina,2248,9/8/1989,Male,Divorced,6/19/2009,5/29/1983,Fired with cause,On Leave,Research and Development,9,Bernardo de Irigoyen
Cobby Rubinowitsch,619-11-9121,Brazil,64290-000,8/31/1982,Male,Divorced,10/25/2002,8/16/1999,Career change,On Leave,Business Development,8,Altos
Cordell Rillatt,574-97-4057,China,,3/29/1977,Male,Single,5/13/1996,8/10/1994,Career change,On Leave,Services,6,Yaogou
Tiebold Fellgate,413-62-1753,Belarus,,10/18/1982,Male,Single,12/26/1976,3/8/2009,Quit,Terminated,Research and Development,10,Palykavichy Pyershyya
Sandi Kinsley,270-15-4825,Belarus,,4/12/1966,Female,Divorced,2/17/2018,6/10/1989,Career change,On Leave,Sales,9,Kalodzishchy
