Saraann Kluss,322-79-7555,Portugal,9760-406,8/27/1964,Female,Single,8/26/2001,5/14/1999,Career change,On Leave,Marketing,3,Praia da Vitória
Elyse Rossborough,452-96-0809,Ethiopia,,11/11/1992,Female,Married,7/4/1998,4/26/1995,Career change,On Leave,Sales,4,Bahir Dar
Ebony McKilroe,172-40-2491,Portugal,6100-218,4/30/1967,Female,Single,2/17/2007,3/21/1985,Career change,Terminated,Support,1,Casal Novo
Corene Grigori,681-64-7685,Germany,60435,3/25/1997,Female,Single,1/9/1977,6/22/2016,Fired with cause,Working,Support,9,Frankfurt am Main
Benita West,474-37-9415,Sweden,857 42,1/15/1999,Female,Divorced,3/9/1978,5/7/2014,Quit,On Leave,Engineering,4,Sundsvall
Talbert Bindin,129-38-5682,Indonesia,,11/17/1978,Male,Married,4/20/2003,6/26/2002,Quit,Working,Human Resources,3,Sigli
Vanessa Smogur,331-65-8392,Portugal,9800-325,2/7/1974,Female,Divorced,12/22/2011,11/19/2005,Quit,On Leave,Services,7,Santo Amaro
Karena Geertje,446-35-3155,China,,8/18/1963,Female,Married,6/14/1977,12/13/1995,Quit,Terminated,Marketing,2,Meijiahe
Tildie Boyde,606-18-8178,Zambia,,4/15/1988,Female,Divorced,12/17/1987,12/26/2004,Career change,Working,Accounting,2,Nakambala
Trixy Cafferky,451-03-4852,Micronesia,,5/17/1987,Female,Divorced,11/6/2013,1/8/1993,Quit,Working,Support,6,Kolonia Town
Garvy Welldrake,381-75-4133,Colombia,880028,10/12/1974,Male,Single,2/24/2011,3/24/1986,Fired with cause,Working,Sales,1,Providencia
Ross Gyngell,560-95-4160,Samoa,,10/17/1971,Male,Divorced,2/13/1983,4/5/1994,Fired with cause,Working,Training,8,Vaiusu
Kitty Sperrett,677-97-1376,Mexico,47253,2/1/1993,Female,Married,6/18/2014,10/16/2005,Retired,On Leave,Services,9,Buenos Aires
Kip Winterson,691-82-3286,China,,7/22/1987,Female,Divorced,10/18/2010,3/11/1988,Retired,Working,Sales,2,Longxian
Joane Novic,766-48-3793,Macedonia,6262,10/18/1970,Female,Divorced,4/18/2017,6/14/1998,Fired with cause,On Leave,Support,6,Kičevo
Liuka Raisbeck,874-15-4113,Indonesia,,7/20/1974,Female,Married,11/9/2009,9/10/2001,Career change,On Leave,Product Management,3,Sidem
Joly Cheves,721-69-7923,Malaysia,34010,9/23/1997,Female,Divorced,10/27/1977,5/19/1980,Fired with cause,On Leave,Training,6,Taiping
Shalom Zeplin,168-29-3913,China,,4/25/1990,Male,Single,7/25/1977,9/2/2001,Fired with cause,Working,Sales,5,Dongting
Karlotte Serris,324-67-2427,China,,7/19/1982,Female,Single,12/2/2018,6/9/2012,Career change,Working,Legal,1,Huangpi
Kirbie Benezeit,668-25-3701,Tanzania,,12/24/1975,Female,Married,3/20/1982,5/16/2004,Career change,Terminated,Marketing,5,Geita
Joan Melmoth,457-24-0553,China,,5/31/1997,Female,Single,9/7/2008,8/30/1978,Quit,On Leave,Sales,5,Jieting
Doroteya Hadgraft,692-20-5788,Indonesia,,6/20/1989,Female,Single,2/4/1989,5/24/1999,Quit,Working,Product Management,3,Pakuwon
Rhetta Bottomer,861-57-3071,China,,7/7/1988,Female,Divorced,11/13/1979,10/14/1994,Quit,On Leave,Product Management,7,Litian
Georgine Obern,482-67-8925,Philippines,5103,9/18/1996,Female,Divorced,3/28/2012,9/14/2006,Quit,Terminated,Services,7,Quibal
Mathias Ramsier,565-54-1401,Russia,427265,6/24/1983,Male,Divorced,9/14/1982,9/21/2017,Fired with cause,On Leave,Business Development,8,Uva
Sharleen Bonnor,658-06-9945,Burkina Faso,,9/13/1992,Female,Divorced,5/2/1989,7/29/2013,Fired with cause,Terminated,Legal,2,Boussé
Darnell Littell,134-93-4981,Russia,143912,7/7/1979,Male,Married,2/22/1980,1/9/1978,Retired,On Leave,Legal,6,Chashnikovo
Mariquilla Ahern,108-23-9744,Serbia,,9/30/1958,Female,Married,12/30/1992,10/11/2008,Fired with cause,Terminated,Product Management,8,Padina
Janela Elcox,325-13-3689,Brazil,44220-000,7/22/1987,Female,Married,7/5/1994,3/7/1990,Quit,On Leave,Sales,5,Saubara
Maurits Delooze,561-20-7019,Philippines,2604,11/2/1993,Male,Married,6/4/1982,4/2/1989,Fired with cause,Working,Product Management,9,Biao
Risa Blest,392-14-5062,China,,5/25/1970,Female,Married,11/26/2014,3/29/1983,Career change,Terminated,Support,5,Shuikou
Barry Rutigliano,332-80-2187,Indonesia,,3/9/1993,Male,Single,8/3/2007,3/29/1979,Quit,Terminated,Training,6,Sobeok
Alex Alexander,753-02-4071,China,,6/19/1962,Female,Single,12/30/1979,3/21/1978,Fired with cause,Working,Business Development,7,Huangmao
Ahmed Balazot,442-01-8001,Russia,396026,5/14/1984,Male,Single,1/23/1979,8/6/1995,Career change,Terminated,Research and Development,4,Ramon’
Kliment Kleinlerer,789-11-8627,United States,20910,8/21/1972,Male,Married,5/3/1982,11/13/2008,Career change,Terminated,Legal,8,Silver Spring
Delcina Loudiane,538-17-9150,Poland,36-200,8/2/1974,Female,Married,8/8/1986,7/25/1996,Retired,On Leave,Research and Development,4,Brzozów
Tedda Sussams,400-15-6201,Republic of the Congo,,8/19/1981,Female,Single,1/26/1988,4/11/2007,Career change,Working,Engineering,6,Sémbé
Gigi Rawdall,563-29-1022,Philippines,6210,10/21/1965,Female,Divorced,11/25/2013,4/26/1980,Retired,Terminated,Training,10,Busdi
Nanny Mordue,741-06-8893,Indonesia,,8/31/1960,Female,Divorced,10/29/1997,4/5/2008,Fired with cause,On Leave,Support,5,Muaratiga
