Michel Browning,718-66-3353,China,,5/9/1984,Male,Divorced,2/19/2002,4/13/1984,Fired with cause,On Leave,Product Management,7,Zhangjiapan
Mikkel Claughton,310-83-0796,Ireland,H12,12/12/1990,Male,Divorced,8/14/2015,10/14/1992,Retired,Terminated,Support,8,Cavan
Abrahan Pigrome,392-27-0867,Italy,98146,8/31/1961,Male,Divorced,3/10/1989,11/30/1977,Career change,On Leave,Engineering,4,Messina
Read Linham,470-26-4618,Austria,9580,6/12/1956,Male,Married,9/17/1981,10/9/1993,Career change,Working,Human Resources,10,Villach
Frazer Hayle,303-44-7500,United States,33141,10/19/1990,Male,Single,10/27/1999,3/23/2019,Retired,Terminated,Services,6,Miami Beach
Merlina Clethro,796-60-1709,Brazil,78460-000,11/18/1986,Female,Divorced,2/14/1987,3/19/1990,Quit,On Leave,Legal,7,Nobres
Giffard Sydall,164-67-3770,Indonesia,,10/9/1986,Male,Single,1/4/1983,3/3/2013,Quit,Working,Business Development,10,Dolulolong
Jase Allaway,736-58-1215,China,,2/3/1961,Male,Divorced,11/11/2007,4/17/1984,Career change,Terminated,Engineering,2,Dongke
Benedicto Snassell,603-38-8641,China,,4/18/1999,Male,Divorced,12/31/2014,7/2/2001,Retired,On Leave,Accounting,1,Yanmen
Paulette Borer,564-27-8681,China,,8/25/1984,Female,Married,11/27/1987,1/16/2015,Quit,Terminated,Business Development,6,Gaojiazhuang
Alano Ferrarese,619-65-4636,China,,7/9/1992,Male,Divorced,5/26/1986,1/10/2012,Quit,On Leave,Business Development,10,Fengmu
Jeramie O'Kennedy,579-42-9131,France,19204 CEDEX,9/28/1957,Male,Divorced,3/31/2008,1/21/1982,Fired with cause,Working,Product Management,1,Ussel
Augy Kerry,152-47-7197,Brazil,18800-000,5/26/1965,Male,Divorced,7/3/2014,8/6/1978,Fired with cause,Terminated,Services,2,Piraju
Jacenta Roscoe,298-86-2571,Brazil,53600-000,10/24/1994,Female,Married,6/20/2015,3/31/1977,Career change,Terminated,Product Management,1,Igarassu
Yolande Gilchrest,418-27-4990,Syria,,12/3/1959,Female,Divorced,8/10/2018,12/29/2001,Retired,Terminated,Human Resources,6,Banān
Krystalle Huckle,825-89-8768,United States,45020,3/18/1989,Female,Single,12/20/1985,7/4/2015,Retired,Working,Product Management,1,Hamilton
Bethina Domesday,270-06-9478,Brazil,13270-000,9/29/1982,Female,Divorced,2/7/2016,6/20/1981,Quit,On Leave,Training,10,Valinhos
Courtney Ropp,122-79-8012,Sweden,641 36,6/8/1980,Female,Single,3/27/1988,10/7/1999,Fired with cause,On Leave,Marketing,6,Katrineholm
Wilhelmina Kynder,126-41-8359,Mexico,86690,10/22/1981,Female,Married,5/14/2005,5/28/1982,Retired,Working,Research and Development,2,Emiliano Zapata
Corrie Screach,690-84-2127,Philippines,7019,3/14/1958,Female,Divorced,8/19/1994,6/16/1981,Retired,On Leave,Marketing,8,Tucuran
Percival Scade,890-53-7992,Lithuania,98044,5/8/1957,Male,Single,1/7/2017,4/22/1984,Career change,Terminated,Product Management,2,Šventoji
Elga Adamsson,461-09-2191,Ukraine,,10/23/1970,Female,Single,8/19/1980,12/26/1985,Retired,On Leave,Legal,1,Shums’k
Rochelle Darnody,107-86-4437,Philippines,5505,2/8/1964,Female,Single,1/27/1978,5/4/1979,Career change,Working,Marketing,1,Dapawan
Fredric Po,452-18-7388,Indonesia,,12/3/1989,Male,Single,4/18/1984,2/28/1987,Career change,On Leave,Product Management,1,Sukahening
Linell Jellard,217-45-8502,Russia,433791,8/2/1986,Female,Married,4/24/2014,12/8/1986,Retired,Terminated,Engineering,8,Kuzovatovo
Boyce Ketton,126-39-4544,China,,9/15/1977,Male,Single,10/20/1977,10/24/1988,Quit,On Leave,Training,6,Suban
Hugo Goldsbury,773-30-1747,Ukraine,,6/26/1992,Male,Divorced,9/21/1987,2/28/1998,Career change,Terminated,Product Management,8,Kyrylivka
Leroi Fisby,897-60-6474,Indonesia,,4/21/1985,Male,Married,12/2/2003,11/17/2016,Retired,Terminated,Human Resources,10,Simpang
Fredek Doerling,335-61-8804,Indonesia,,11/24/1984,Male,Married,2/5/1992,5/3/2007,Quit,Terminated,Legal,3,Amuntai
Bernardo Saladino,583-90-2842,Brazil,47700-000,10/4/1974,Male,Divorced,8/12/2005,10/30/1999,Retired,Terminated,Support,1,Santana
Aldo Kapiloff,545-15-4752,Russia,352189,10/25/1980,Male,Married,2/20/2012,6/21/2001,Career change,Working,Accounting,2,Otrado-Kubanskoye
Harrietta McBride,695-72-8744,Czech Republic,783 06,2/8/1993,Female,Divorced,7/24/1991,2/10/1983,Quit,Working,Training,10,Město Libavá
Cissy Carratt,254-33-7867,Brazil,46300-000,3/18/1963,Female,Single,9/13/2002,12/11/1981,Fired with cause,Working,Product Management,8,Caculé
Bernardina Allsep,807-70-1270,Albania,,11/17/1968,Female,Single,2/14/1995,12/10/2010,Quit,On Leave,Research and Development,2,Kajan
Garrek Trickett,362-63-1129,China,,12/21/1996,Male,Divorced,6/26/1983,8/9/2015,Fired with cause,On Leave,Services,7,Deshan
Leeland Traviss,644-41-6493,Thailand,34350,12/2/1965,Male,Married,3/23/1977,11/26/1985,Career change,Working,Accounting,10,Bueng Samakkhi
Katina Van Cassel,830-61-2162,China,,12/22/1993,Female,Divorced,1/20/1993,6/1/2009,Quit,On Leave,Engineering,8,Gyangqai
Amity Skryne,320-35-7414,China,,2/18/1974,Female,Single,11/2/2016,9/26/1989,Quit,Working,Research and Development,5,Xin’an
Richmound Dradey,557-88-3895,China,,10/12/1956,Male,Married,2/16/1986,11/13/1993,Quit,Working,Research and Development,7,Zhaizigou
Daven Brimilcombe,284-42-8712,Philippines,7005,12/17/1987,Male,Single,9/14/2011,12/3/1978,Career change,Terminated,Research and Development,4,Manika
Shoshanna Chaimson,842-41-5221,Denmark,1802,2/7/1961,Female,Divorced,11/14/1998,8/29/1999,Fired with cause,Terminated,Product Management,7,Frederiksberg
Gregoor Eslemont,302-06-0759,France,39409 CEDEX,12/2/1999,Male,Married,1/13/1979,1/17/2014,Quit,On Leave,Accounting,10,Morez
Katrina Funcheon,366-56-4576,Bosnia and Herzegovina,,1/26/1980,Female,Married,5/12/1997,7/5/2009,Fired with cause,Working,Human Resources,9,Živinice
Waneta Iacobini,332-98-4456,Brazil,25950-000,2/28/1968,Female,Divorced,1/11/1995,1/15/1996,Retired,Working,Engineering,3,Teresópolis
Brianna Ruppele,290-55-6025,Indonesia,,5/8/1990,Female,Married,6/1/1997,2/27/1989,Career change,On Leave,Services,3,Modis
Lian Betun,465-58-7545,Indonesia,,11/30/1963,Female,Married,10/22/1986,12/22/1995,Quit,Terminated,Business Development,5,Pancur
